Month,Zipcode,Crime rate per 1000
05/2021,04001,0.41
05/2021,85920,0.41
05/2021,85924,0.41
05/2021,85925,0.41
05/2021,85927,0.41
05/2021,85930,0.41
05/2021,85932,0.41
05/2021,85936,0.41
05/2021,85938,0.41
05/2021,85940,0.41
05/2021,86028,0.41
05/2021,86502,0.41
05/2021,86503,0.41
05/2021,86504,0.41
05/2021,86505,0.41
05/2021,86506,0.41
05/2021,86507,0.41
05/2021,86508,0.41
05/2021,86511,0.41
05/2021,86512,0.41
05/2021,86514,0.41
05/2021,86515,0.41
05/2021,86535,0.41
05/2021,86538,0.41
05/2021,86540,0.41
05/2021,86544,0.41
05/2021,86545,0.41
05/2021,86547,0.41
05/2021,86556,0.41
06/2021,04001,0.34
06/2021,85920,0.34
06/2021,85924,0.34
06/2021,85925,0.34
06/2021,85927,0.34
06/2021,85930,0.34
06/2021,85932,0.34
06/2021,85936,0.34
06/2021,85938,0.34
06/2021,85940,0.34
06/2021,86028,0.34
06/2021,86502,0.34
06/2021,86503,0.34
06/2021,86504,0.34
06/2021,86505,0.34
06/2021,86506,0.34
06/2021,86507,0.34
06/2021,86508,0.34
06/2021,86511,0.34
06/2021,86512,0.34
06/2021,86514,0.34
06/2021,86515,0.34
06/2021,86535,0.34
06/2021,86538,0.34
06/2021,86540,0.34
06/2021,86544,0.34
06/2021,86545,0.34
06/2021,86547,0.34
06/2021,86556,0.34
07/2021,04001,0.38
07/2021,85920,0.38
07/2021,85924,0.38
07/2021,85925,0.38
07/2021,85927,0.38
07/2021,85930,0.38
07/2021,85932,0.38
07/2021,85936,0.38
07/2021,85938,0.38
07/2021,85940,0.38
07/2021,86028,0.38
07/2021,86502,0.38
07/2021,86503,0.38
07/2021,86504,0.38
07/2021,86505,0.38
07/2021,86506,0.38
07/2021,86507,0.38
07/2021,86508,0.38
07/2021,86511,0.38
07/2021,86512,0.38
07/2021,86514,0.38
07/2021,86515,0.38
07/2021,86535,0.38
07/2021,86538,0.38
07/2021,86540,0.38
07/2021,86544,0.38
07/2021,86545,0.38
07/2021,86547,0.38
07/2021,86556,0.38
08/2021,04001,0.37
08/2021,85920,0.37
08/2021,85924,0.37
08/2021,85925,0.37
08/2021,85927,0.37
08/2021,85930,0.37
08/2021,85932,0.37
08/2021,85936,0.37
08/2021,85938,0.37
08/2021,85940,0.37
08/2021,86028,0.37
08/2021,86502,0.37
08/2021,86503,0.37
08/2021,86504,0.37
08/2021,86505,0.37
08/2021,86506,0.37
08/2021,86507,0.37
08/2021,86508,0.37
08/2021,86511,0.37
08/2021,86512,0.37
08/2021,86514,0.37
08/2021,86515,0.37
08/2021,86535,0.37
08/2021,86538,0.37
08/2021,86540,0.37
08/2021,86544,0.37
08/2021,86545,0.37
08/2021,86547,0.37
08/2021,86556,0.37
09/2021,04001,0.37
09/2021,85920,0.37
09/2021,85924,0.37
09/2021,85925,0.37
09/2021,85927,0.37
09/2021,85930,0.37
09/2021,85932,0.37
09/2021,85936,0.37
09/2021,85938,0.37
09/2021,85940,0.37
09/2021,86028,0.37
09/2021,86502,0.37
09/2021,86503,0.37
09/2021,86504,0.37
09/2021,86505,0.37
09/2021,86506,0.37
09/2021,86507,0.37
09/2021,86508,0.37
09/2021,86511,0.37
09/2021,86512,0.37
09/2021,86514,0.37
09/2021,86515,0.37
09/2021,86535,0.37
09/2021,86538,0.37
09/2021,86540,0.37
09/2021,86544,0.37
09/2021,86545,0.37
09/2021,86547,0.37
09/2021,86556,0.37
10/2021,04001,0.24
10/2021,85920,0.24
10/2021,85924,0.24
10/2021,85925,0.24
10/2021,85927,0.24
10/2021,85930,0.24
10/2021,85932,0.24
10/2021,85936,0.24
10/2021,85938,0.24
10/2021,85940,0.24
10/2021,86028,0.24
10/2021,86502,0.24
10/2021,86503,0.24
10/2021,86504,0.24
10/2021,86505,0.24
10/2021,86506,0.24
10/2021,86507,0.24
10/2021,86508,0.24
10/2021,86511,0.24
10/2021,86512,0.24
10/2021,86514,0.24
10/2021,86515,0.24
10/2021,86535,0.24
10/2021,86538,0.24
10/2021,86540,0.24
10/2021,86544,0.24
10/2021,86545,0.24
10/2021,86547,0.24
10/2021,86556,0.24
11/2021,04001,0.26
11/2021,85920,0.26
11/2021,85924,0.26
11/2021,85925,0.26
11/2021,85927,0.26
11/2021,85930,0.26
11/2021,85932,0.26
11/2021,85936,0.26
11/2021,85938,0.26
11/2021,85940,0.26
11/2021,86028,0.26
11/2021,86502,0.26
11/2021,86503,0.26
11/2021,86504,0.26
11/2021,86505,0.26
11/2021,86506,0.26
11/2021,86507,0.26
11/2021,86508,0.26
11/2021,86511,0.26
11/2021,86512,0.26
11/2021,86514,0.26
11/2021,86515,0.26
11/2021,86535,0.26
11/2021,86538,0.26
11/2021,86540,0.26
11/2021,86544,0.26
11/2021,86545,0.26
11/2021,86547,0.26
11/2021,86556,0.26
12/2021,04001,N/A
12/2021,85920,N/A
12/2021,85924,N/A
12/2021,85925,N/A
12/2021,85927,N/A
12/2021,85930,N/A
12/2021,85932,N/A
12/2021,85936,N/A
12/2021,85938,N/A
12/2021,85940,N/A
12/2021,86028,N/A
12/2021,86502,N/A
12/2021,86503,N/A
12/2021,86504,N/A
12/2021,86505,N/A
12/2021,86506,N/A
12/2021,86507,N/A
12/2021,86508,N/A
12/2021,86511,N/A
12/2021,86512,N/A
12/2021,86514,N/A
12/2021,86515,N/A
12/2021,86535,N/A
12/2021,86538,N/A
12/2021,86540,N/A
12/2021,86544,N/A
12/2021,86545,N/A
12/2021,86547,N/A
12/2021,86556,N/A
01/2022,04001,0.29
01/2022,85920,0.29
01/2022,85924,0.29
01/2022,85925,0.29
01/2022,85927,0.29
01/2022,85930,0.29
01/2022,85932,0.29
01/2022,85936,0.29
01/2022,85938,0.29
01/2022,85940,0.29
01/2022,86028,0.29
01/2022,86502,0.29
01/2022,86503,0.29
01/2022,86504,0.29
01/2022,86505,0.29
01/2022,86506,0.29
01/2022,86507,0.29
01/2022,86508,0.29
01/2022,86511,0.29
01/2022,86512,0.29
01/2022,86514,0.29
01/2022,86515,0.29
01/2022,86535,0.29
01/2022,86538,0.29
01/2022,86540,0.29
01/2022,86544,0.29
01/2022,86545,0.29
01/2022,86547,0.29
01/2022,86556,0.29
02/2022,04001,0.34
02/2022,85920,0.34
02/2022,85924,0.34
02/2022,85925,0.34
02/2022,85927,0.34
02/2022,85930,0.34
02/2022,85932,0.34
02/2022,85936,0.34
02/2022,85938,0.34
02/2022,85940,0.34
02/2022,86028,0.34
02/2022,86502,0.34
02/2022,86503,0.34
02/2022,86504,0.34
02/2022,86505,0.34
02/2022,86506,0.34
02/2022,86507,0.34
02/2022,86508,0.34
02/2022,86511,0.34
02/2022,86512,0.34
02/2022,86514,0.34
02/2022,86515,0.34
02/2022,86535,0.34
02/2022,86538,0.34
02/2022,86540,0.34
02/2022,86544,0.34
02/2022,86545,0.34
02/2022,86547,0.34
02/2022,86556,0.34
03/2022,04001,0.26
03/2022,85920,0.26
03/2022,85924,0.26
03/2022,85925,0.26
03/2022,85927,0.26
03/2022,85930,0.26
03/2022,85932,0.26
03/2022,85936,0.26
03/2022,85938,0.26
03/2022,85940,0.26
03/2022,86028,0.26
03/2022,86502,0.26
03/2022,86503,0.26
03/2022,86504,0.26
03/2022,86505,0.26
03/2022,86506,0.26
03/2022,86507,0.26
03/2022,86508,0.26
03/2022,86511,0.26
03/2022,86512,0.26
03/2022,86514,0.26
03/2022,86515,0.26
03/2022,86535,0.26
03/2022,86538,0.26
03/2022,86540,0.26
03/2022,86544,0.26
03/2022,86545,0.26
03/2022,86547,0.26
03/2022,86556,0.26
04/2022,04001,0.23
04/2022,85920,0.23
04/2022,85924,0.23
04/2022,85925,0.23
04/2022,85927,0.23
04/2022,85930,0.23
04/2022,85932,0.23
04/2022,85936,0.23
04/2022,85938,0.23
04/2022,85940,0.23
04/2022,86028,0.23
04/2022,86502,0.23
04/2022,86503,0.23
04/2022,86504,0.23
04/2022,86505,0.23
04/2022,86506,0.23
04/2022,86507,0.23
04/2022,86508,0.23
04/2022,86511,0.23
04/2022,86512,0.23
04/2022,86514,0.23
04/2022,86515,0.23
04/2022,86535,0.23
04/2022,86538,0.23
04/2022,86540,0.23
04/2022,86544,0.23
04/2022,86545,0.23
04/2022,86547,0.23
04/2022,86556,0.23
05/2022,04001,0.32
05/2022,85920,0.32
05/2022,85924,0.32
05/2022,85925,0.32
05/2022,85927,0.32
05/2022,85930,0.32
05/2022,85932,0.32
05/2022,85936,0.32
05/2022,85938,0.32
05/2022,85940,0.32
05/2022,86028,0.32
05/2022,86502,0.32
05/2022,86503,0.32
05/2022,86504,0.32
05/2022,86505,0.32
05/2022,86506,0.32
05/2022,86507,0.32
05/2022,86508,0.32
05/2022,86511,0.32
05/2022,86512,0.32
05/2022,86514,0.32
05/2022,86515,0.32
05/2022,86535,0.32
05/2022,86538,0.32
05/2022,86540,0.32
05/2022,86544,0.32
05/2022,86545,0.32
05/2022,86547,0.32
05/2022,86556,0.32
06/2022,04001,0.4
06/2022,85920,0.4
06/2022,85924,0.4
06/2022,85925,0.4
06/2022,85927,0.4
06/2022,85930,0.4
06/2022,85932,0.4
06/2022,85936,0.4
06/2022,85938,0.4
06/2022,85940,0.4
06/2022,86028,0.4
06/2022,86502,0.4
06/2022,86503,0.4
06/2022,86504,0.4
06/2022,86505,0.4
06/2022,86506,0.4
06/2022,86507,0.4
06/2022,86508,0.4
06/2022,86511,0.4
06/2022,86512,0.4
06/2022,86514,0.4
06/2022,86515,0.4
06/2022,86535,0.4
06/2022,86538,0.4
06/2022,86540,0.4
06/2022,86544,0.4
06/2022,86545,0.4
06/2022,86547,0.4
06/2022,86556,0.4
07/2022,04001,0.37
07/2022,85920,0.37
07/2022,85924,0.37
07/2022,85925,0.37
07/2022,85927,0.37
07/2022,85930,0.37
07/2022,85932,0.37
07/2022,85936,0.37
07/2022,85938,0.37
07/2022,85940,0.37
07/2022,86028,0.37
07/2022,86502,0.37
07/2022,86503,0.37
07/2022,86504,0.37
07/2022,86505,0.37
07/2022,86506,0.37
07/2022,86507,0.37
07/2022,86508,0.37
07/2022,86511,0.37
07/2022,86512,0.37
07/2022,86514,0.37
07/2022,86515,0.37
07/2022,86535,0.37
07/2022,86538,0.37
07/2022,86540,0.37
07/2022,86544,0.37
07/2022,86545,0.37
07/2022,86547,0.37
07/2022,86556,0.37
08/2022,04001,0.35
08/2022,85920,0.35
08/2022,85924,0.35
08/2022,85925,0.35
08/2022,85927,0.35
08/2022,85930,0.35
08/2022,85932,0.35
08/2022,85936,0.35
08/2022,85938,0.35
08/2022,85940,0.35
08/2022,86028,0.35
08/2022,86502,0.35
08/2022,86503,0.35
08/2022,86504,0.35
08/2022,86505,0.35
08/2022,86506,0.35
08/2022,86507,0.35
08/2022,86508,0.35
08/2022,86511,0.35
08/2022,86512,0.35
08/2022,86514,0.35
08/2022,86515,0.35
08/2022,86535,0.35
08/2022,86538,0.35
08/2022,86540,0.35
08/2022,86544,0.35
08/2022,86545,0.35
08/2022,86547,0.35
08/2022,86556,0.35
09/2022,04001,0.34
09/2022,85920,0.34
09/2022,85924,0.34
09/2022,85925,0.34
09/2022,85927,0.34
09/2022,85930,0.34
09/2022,85932,0.34
09/2022,85936,0.34
09/2022,85938,0.34
09/2022,85940,0.34
09/2022,86028,0.34
09/2022,86502,0.34
09/2022,86503,0.34
09/2022,86504,0.34
09/2022,86505,0.34
09/2022,86506,0.34
09/2022,86507,0.34
09/2022,86508,0.34
09/2022,86511,0.34
09/2022,86512,0.34
09/2022,86514,0.34
09/2022,86515,0.34
09/2022,86535,0.34
09/2022,86538,0.34
09/2022,86540,0.34
09/2022,86544,0.34
09/2022,86545,0.34
09/2022,86547,0.34
09/2022,86556,0.34
10/2022,04001,0.35
10/2022,85920,0.35
10/2022,85924,0.35
10/2022,85925,0.35
10/2022,85927,0.35
10/2022,85930,0.35
10/2022,85932,0.35
10/2022,85936,0.35
10/2022,85938,0.35
10/2022,85940,0.35
10/2022,86028,0.35
10/2022,86502,0.35
10/2022,86503,0.35
10/2022,86504,0.35
10/2022,86505,0.35
10/2022,86506,0.35
10/2022,86507,0.35
10/2022,86508,0.35
10/2022,86511,0.35
10/2022,86512,0.35
10/2022,86514,0.35
10/2022,86515,0.35
10/2022,86535,0.35
10/2022,86538,0.35
10/2022,86540,0.35
10/2022,86544,0.35
10/2022,86545,0.35
10/2022,86547,0.35
10/2022,86556,0.35
11/2022,04001,0.21
11/2022,85920,0.21
11/2022,85924,0.21
11/2022,85925,0.21
11/2022,85927,0.21
11/2022,85930,0.21
11/2022,85932,0.21
11/2022,85936,0.21
11/2022,85938,0.21
11/2022,85940,0.21
11/2022,86028,0.21
11/2022,86502,0.21
11/2022,86503,0.21
11/2022,86504,0.21
11/2022,86505,0.21
11/2022,86506,0.21
11/2022,86507,0.21
11/2022,86508,0.21
11/2022,86511,0.21
11/2022,86512,0.21
11/2022,86514,0.21
11/2022,86515,0.21
11/2022,86535,0.21
11/2022,86538,0.21
11/2022,86540,0.21
11/2022,86544,0.21
11/2022,86545,0.21
11/2022,86547,0.21
11/2022,86556,0.21
12/2022,04001,0.24
12/2022,85920,0.24
12/2022,85924,0.24
12/2022,85925,0.24
12/2022,85927,0.24
12/2022,85930,0.24
12/2022,85932,0.24
12/2022,85936,0.24
12/2022,85938,0.24
12/2022,85940,0.24
12/2022,86028,0.24
12/2022,86502,0.24
12/2022,86503,0.24
12/2022,86504,0.24
12/2022,86505,0.24
12/2022,86506,0.24
12/2022,86507,0.24
12/2022,86508,0.24
12/2022,86511,0.24
12/2022,86512,0.24
12/2022,86514,0.24
12/2022,86515,0.24
12/2022,86535,0.24
12/2022,86538,0.24
12/2022,86540,0.24
12/2022,86544,0.24
12/2022,86545,0.24
12/2022,86547,0.24
12/2022,86556,0.24
01/2023,04001,0.23
01/2023,85920,0.23
01/2023,85924,0.23
01/2023,85925,0.23
01/2023,85927,0.23
01/2023,85930,0.23
01/2023,85932,0.23
01/2023,85936,0.23
01/2023,85938,0.23
01/2023,85940,0.23
01/2023,86028,0.23
01/2023,86502,0.23
01/2023,86503,0.23
01/2023,86504,0.23
01/2023,86505,0.23
01/2023,86506,0.23
01/2023,86507,0.23
01/2023,86508,0.23
01/2023,86511,0.23
01/2023,86512,0.23
01/2023,86514,0.23
01/2023,86515,0.23
01/2023,86535,0.23
01/2023,86538,0.23
01/2023,86540,0.23
01/2023,86544,0.23
01/2023,86545,0.23
01/2023,86547,0.23
01/2023,86556,0.23
02/2023,04001,0.34
02/2023,85920,0.34
02/2023,85924,0.34
02/2023,85925,0.34
02/2023,85927,0.34
02/2023,85930,0.34
02/2023,85932,0.34
02/2023,85936,0.34
02/2023,85938,0.34
02/2023,85940,0.34
02/2023,86028,0.34
02/2023,86502,0.34
02/2023,86503,0.34
02/2023,86504,0.34
02/2023,86505,0.34
02/2023,86506,0.34
02/2023,86507,0.34
02/2023,86508,0.34
02/2023,86511,0.34
02/2023,86512,0.34
02/2023,86514,0.34
02/2023,86515,0.34
02/2023,86535,0.34
02/2023,86538,0.34
02/2023,86540,0.34
02/2023,86544,0.34
02/2023,86545,0.34
02/2023,86547,0.34
02/2023,86556,0.34
03/2023,04001,0.35
03/2023,85920,0.35
03/2023,85924,0.35
03/2023,85925,0.35
03/2023,85927,0.35
03/2023,85930,0.35
03/2023,85932,0.35
03/2023,85936,0.35
03/2023,85938,0.35
03/2023,85940,0.35
03/2023,86028,0.35
03/2023,86502,0.35
03/2023,86503,0.35
03/2023,86504,0.35
03/2023,86505,0.35
03/2023,86506,0.35
03/2023,86507,0.35
03/2023,86508,0.35
03/2023,86511,0.35
03/2023,86512,0.35
03/2023,86514,0.35
03/2023,86515,0.35
03/2023,86535,0.35
03/2023,86538,0.35
03/2023,86540,0.35
03/2023,86544,0.35
03/2023,86545,0.35
03/2023,86547,0.35
03/2023,86556,0.35
04/2023,04001,0.37
04/2023,85920,0.37
04/2023,85924,0.37
04/2023,85925,0.37
04/2023,85927,0.37
04/2023,85930,0.37
04/2023,85932,0.37
04/2023,85936,0.37
04/2023,85938,0.37
04/2023,85940,0.37
04/2023,86028,0.37
04/2023,86502,0.37
04/2023,86503,0.37
04/2023,86504,0.37
04/2023,86505,0.37
04/2023,86506,0.37
04/2023,86507,0.37
04/2023,86508,0.37
04/2023,86511,0.37
04/2023,86512,0.37
04/2023,86514,0.37
04/2023,86515,0.37
04/2023,86535,0.37
04/2023,86538,0.37
04/2023,86540,0.37
04/2023,86544,0.37
04/2023,86545,0.37
04/2023,86547,0.37
04/2023,86556,0.37
05/2023,04001,0.0
05/2023,85920,0.0
05/2023,85924,0.0
05/2023,85925,0.0
05/2023,85927,0.0
05/2023,85930,0.0
05/2023,85932,0.0
05/2023,85936,0.0
05/2023,85938,0.0
05/2023,85940,0.0
05/2023,86028,0.0
05/2023,86502,0.0
05/2023,86503,0.0
05/2023,86504,0.0
05/2023,86505,0.0
05/2023,86506,0.0
05/2023,86507,0.0
05/2023,86508,0.0
05/2023,86511,0.0
05/2023,86512,0.0
05/2023,86514,0.0
05/2023,86515,0.0
05/2023,86535,0.0
05/2023,86538,0.0
05/2023,86540,0.0
05/2023,86544,0.0
05/2023,86545,0.0
05/2023,86547,0.0
05/2023,86556,0.0
06/2023,04001,0.25
06/2023,85920,0.25
06/2023,85924,0.25
06/2023,85925,0.25
06/2023,85927,0.25
06/2023,85930,0.25
06/2023,85932,0.25
06/2023,85936,0.25
06/2023,85938,0.25
06/2023,85940,0.25
06/2023,86028,0.25
06/2023,86502,0.25
06/2023,86503,0.25
06/2023,86504,0.25
06/2023,86505,0.25
06/2023,86506,0.25
06/2023,86507,0.25
06/2023,86508,0.25
06/2023,86511,0.25
06/2023,86512,0.25
06/2023,86514,0.25
06/2023,86515,0.25
06/2023,86535,0.25
06/2023,86538,0.25
06/2023,86540,0.25
06/2023,86544,0.25
06/2023,86545,0.25
06/2023,86547,0.25
06/2023,86556,0.25
07/2023,04001,0.37
07/2023,85920,0.37
07/2023,85924,0.37
07/2023,85925,0.37
07/2023,85927,0.37
07/2023,85930,0.37
07/2023,85932,0.37
07/2023,85936,0.37
07/2023,85938,0.37
07/2023,85940,0.37
07/2023,86028,0.37
07/2023,86502,0.37
07/2023,86503,0.37
07/2023,86504,0.37
07/2023,86505,0.37
07/2023,86506,0.37
07/2023,86507,0.37
07/2023,86508,0.37
07/2023,86511,0.37
07/2023,86512,0.37
07/2023,86514,0.37
07/2023,86515,0.37
07/2023,86535,0.37
07/2023,86538,0.37
07/2023,86540,0.37
07/2023,86544,0.37
07/2023,86545,0.37
07/2023,86547,0.37
07/2023,86556,0.37
08/2023,04001,0.2
08/2023,85920,0.2
08/2023,85924,0.2
08/2023,85925,0.2
08/2023,85927,0.2
08/2023,85930,0.2
08/2023,85932,0.2
08/2023,85936,0.2
08/2023,85938,0.2
08/2023,85940,0.2
08/2023,86028,0.2
08/2023,86502,0.2
08/2023,86503,0.2
08/2023,86504,0.2
08/2023,86505,0.2
08/2023,86506,0.2
08/2023,86507,0.2
08/2023,86508,0.2
08/2023,86511,0.2
08/2023,86512,0.2
08/2023,86514,0.2
08/2023,86515,0.2
08/2023,86535,0.2
08/2023,86538,0.2
08/2023,86540,0.2
08/2023,86544,0.2
08/2023,86545,0.2
08/2023,86547,0.2
08/2023,86556,0.2
09/2023,04001,0.25
09/2023,85920,0.25
09/2023,85924,0.25
09/2023,85925,0.25
09/2023,85927,0.25
09/2023,85930,0.25
09/2023,85932,0.25
09/2023,85936,0.25
09/2023,85938,0.25
09/2023,85940,0.25
09/2023,86028,0.25
09/2023,86502,0.25
09/2023,86503,0.25
09/2023,86504,0.25
09/2023,86505,0.25
09/2023,86506,0.25
09/2023,86507,0.25
09/2023,86508,0.25
09/2023,86511,0.25
09/2023,86512,0.25
09/2023,86514,0.25
09/2023,86515,0.25
09/2023,86535,0.25
09/2023,86538,0.25
09/2023,86540,0.25
09/2023,86544,0.25
09/2023,86545,0.25
09/2023,86547,0.25
09/2023,86556,0.25
10/2023,04001,0.25
10/2023,85920,0.25
10/2023,85924,0.25
10/2023,85925,0.25
10/2023,85927,0.25
10/2023,85930,0.25
10/2023,85932,0.25
10/2023,85936,0.25
10/2023,85938,0.25
10/2023,85940,0.25
10/2023,86028,0.25
10/2023,86502,0.25
10/2023,86503,0.25
10/2023,86504,0.25
10/2023,86505,0.25
10/2023,86506,0.25
10/2023,86507,0.25
10/2023,86508,0.25
10/2023,86511,0.25
10/2023,86512,0.25
10/2023,86514,0.25
10/2023,86515,0.25
10/2023,86535,0.25
10/2023,86538,0.25
10/2023,86540,0.25
10/2023,86544,0.25
10/2023,86545,0.25
10/2023,86547,0.25
10/2023,86556,0.25
11/2023,04001,0.25
11/2023,85920,0.25
11/2023,85924,0.25
11/2023,85925,0.25
11/2023,85927,0.25
11/2023,85930,0.25
11/2023,85932,0.25
11/2023,85936,0.25
11/2023,85938,0.25
11/2023,85940,0.25
11/2023,86028,0.25
11/2023,86502,0.25
11/2023,86503,0.25
11/2023,86504,0.25
11/2023,86505,0.25
11/2023,86506,0.25
11/2023,86507,0.25
11/2023,86508,0.25
11/2023,86511,0.25
11/2023,86512,0.25
11/2023,86514,0.25
11/2023,86515,0.25
11/2023,86535,0.25
11/2023,86538,0.25
11/2023,86540,0.25
11/2023,86544,0.25
11/2023,86545,0.25
11/2023,86547,0.25
11/2023,86556,0.25
12/2023,04001,0.29
12/2023,85920,0.29
12/2023,85924,0.29
12/2023,85925,0.29
12/2023,85927,0.29
12/2023,85930,0.29
12/2023,85932,0.29
12/2023,85936,0.29
12/2023,85938,0.29
12/2023,85940,0.29
12/2023,86028,0.29
12/2023,86502,0.29
12/2023,86503,0.29
12/2023,86504,0.29
12/2023,86505,0.29
12/2023,86506,0.29
12/2023,86507,0.29
12/2023,86508,0.29
12/2023,86511,0.29
12/2023,86512,0.29
12/2023,86514,0.29
12/2023,86515,0.29
12/2023,86535,0.29
12/2023,86538,0.29
12/2023,86540,0.29
12/2023,86544,0.29
12/2023,86545,0.29
12/2023,86547,0.29
12/2023,86556,0.29
01/2018,04005,0.31
01/2018,85931,0.31
01/2018,86001,0.31
01/2018,86002,0.31
01/2018,86003,0.31
01/2018,86004,0.31
01/2018,86005,0.31
01/2018,86011,0.31
01/2018,86015,0.31
01/2018,86016,0.31
01/2018,86017,0.31
01/2018,86018,0.31
01/2018,86020,0.31
01/2018,86022,0.31
01/2018,86023,0.31
01/2018,86024,0.31
01/2018,86035,0.31
01/2018,86036,0.31
01/2018,86038,0.31
01/2018,86040,0.31
01/2018,86044,0.31
01/2018,86045,0.31
01/2018,86046,0.31
01/2018,86052,0.31
01/2018,86053,0.31
01/2018,86336,0.31
01/2018,86339,0.31
01/2018,86434,0.31
01/2018,86435,0.31
02/2018,04005,0.29
02/2018,85931,0.29
02/2018,86001,0.29
02/2018,86002,0.29
02/2018,86003,0.29
02/2018,86004,0.29
02/2018,86005,0.29
02/2018,86011,0.29
02/2018,86015,0.29
02/2018,86016,0.29
02/2018,86017,0.29
02/2018,86018,0.29
02/2018,86020,0.29
02/2018,86022,0.29
02/2018,86023,0.29
02/2018,86024,0.29
02/2018,86035,0.29
02/2018,86036,0.29
02/2018,86038,0.29
02/2018,86040,0.29
02/2018,86044,0.29
02/2018,86045,0.29
02/2018,86046,0.29
02/2018,86052,0.29
02/2018,86053,0.29
02/2018,86336,0.29
02/2018,86339,0.29
02/2018,86434,0.29
02/2018,86435,0.29
03/2018,04005,0.23
03/2018,85931,0.23
03/2018,86001,0.23
03/2018,86002,0.23
03/2018,86003,0.23
03/2018,86004,0.23
03/2018,86005,0.23
03/2018,86011,0.23
03/2018,86015,0.23
03/2018,86016,0.23
03/2018,86017,0.23
03/2018,86018,0.23
03/2018,86020,0.23
03/2018,86022,0.23
03/2018,86023,0.23
03/2018,86024,0.23
03/2018,86035,0.23
03/2018,86036,0.23
03/2018,86038,0.23
03/2018,86040,0.23
03/2018,86044,0.23
03/2018,86045,0.23
03/2018,86046,0.23
03/2018,86052,0.23
03/2018,86053,0.23
03/2018,86336,0.23
03/2018,86339,0.23
03/2018,86434,0.23
03/2018,86435,0.23
04/2018,04005,0.5
04/2018,85931,0.5
04/2018,86001,0.5
04/2018,86002,0.5
04/2018,86003,0.5
04/2018,86004,0.5
04/2018,86005,0.5
04/2018,86011,0.5
04/2018,86015,0.5
04/2018,86016,0.5
04/2018,86017,0.5
04/2018,86018,0.5
04/2018,86020,0.5
04/2018,86022,0.5
04/2018,86023,0.5
04/2018,86024,0.5
04/2018,86035,0.5
04/2018,86036,0.5
04/2018,86038,0.5
04/2018,86040,0.5
04/2018,86044,0.5
04/2018,86045,0.5
04/2018,86046,0.5
04/2018,86052,0.5
04/2018,86053,0.5
04/2018,86336,0.5
04/2018,86339,0.5
04/2018,86434,0.5
04/2018,86435,0.5
05/2018,04005,0.43
05/2018,85931,0.43
05/2018,86001,0.43
05/2018,86002,0.43
05/2018,86003,0.43
05/2018,86004,0.43
05/2018,86005,0.43
05/2018,86011,0.43
05/2018,86015,0.43
05/2018,86016,0.43
05/2018,86017,0.43
05/2018,86018,0.43
05/2018,86020,0.43
05/2018,86022,0.43
05/2018,86023,0.43
05/2018,86024,0.43
05/2018,86035,0.43
05/2018,86036,0.43
05/2018,86038,0.43
05/2018,86040,0.43
05/2018,86044,0.43
05/2018,86045,0.43
05/2018,86046,0.43
05/2018,86052,0.43
05/2018,86053,0.43
05/2018,86336,0.43
05/2018,86339,0.43
05/2018,86434,0.43
05/2018,86435,0.43
06/2018,04005,0.41
06/2018,85931,0.41
06/2018,86001,0.41
06/2018,86002,0.41
06/2018,86003,0.41
06/2018,86004,0.41
06/2018,86005,0.41
06/2018,86011,0.41
06/2018,86015,0.41
06/2018,86016,0.41
06/2018,86017,0.41
06/2018,86018,0.41
06/2018,86020,0.41
06/2018,86022,0.41
06/2018,86023,0.41
06/2018,86024,0.41
06/2018,86035,0.41
06/2018,86036,0.41
06/2018,86038,0.41
06/2018,86040,0.41
06/2018,86044,0.41
06/2018,86045,0.41
06/2018,86046,0.41
06/2018,86052,0.41
06/2018,86053,0.41
06/2018,86336,0.41
06/2018,86339,0.41
06/2018,86434,0.41
06/2018,86435,0.41
07/2018,04005,0.58
07/2018,85931,0.58
07/2018,86001,0.58
07/2018,86002,0.58
07/2018,86003,0.58
07/2018,86004,0.58
07/2018,86005,0.58
07/2018,86011,0.58
07/2018,86015,0.58
07/2018,86016,0.58
07/2018,86017,0.58
07/2018,86018,0.58
07/2018,86020,0.58
07/2018,86022,0.58
07/2018,86023,0.58
07/2018,86024,0.58
07/2018,86035,0.58
07/2018,86036,0.58
07/2018,86038,0.58
07/2018,86040,0.58
07/2018,86044,0.58
07/2018,86045,0.58
07/2018,86046,0.58
07/2018,86052,0.58
07/2018,86053,0.58
07/2018,86336,0.58
07/2018,86339,0.58
07/2018,86434,0.58
07/2018,86435,0.58
08/2018,04005,0.27
08/2018,85931,0.27
08/2018,86001,0.27
08/2018,86002,0.27
08/2018,86003,0.27
08/2018,86004,0.27
08/2018,86005,0.27
08/2018,86011,0.27
08/2018,86015,0.27
08/2018,86016,0.27
08/2018,86017,0.27
08/2018,86018,0.27
08/2018,86020,0.27
08/2018,86022,0.27
08/2018,86023,0.27
08/2018,86024,0.27
08/2018,86035,0.27
08/2018,86036,0.27
08/2018,86038,0.27
08/2018,86040,0.27
08/2018,86044,0.27
08/2018,86045,0.27
08/2018,86046,0.27
08/2018,86052,0.27
08/2018,86053,0.27
08/2018,86336,0.27
08/2018,86339,0.27
08/2018,86434,0.27
08/2018,86435,0.27
09/2018,04005,0.4
09/2018,85931,0.4
09/2018,86001,0.4
09/2018,86002,0.4
09/2018,86003,0.4
