Month,Zipcode,Crime rate per 1000
08/2018,85751,0.02
08/2018,85752,0.02
08/2018,85754,0.02
08/2018,85755,0.02
08/2018,85756,0.02
08/2018,85757,0.02
08/2018,85775,0.02
08/2018,85777,0.02
09/2018,85634,0.01
09/2018,85641,0.01
09/2018,85701,0.01
09/2018,85702,0.01
09/2018,85703,0.01
09/2018,85704,0.01
09/2018,85705,0.01
09/2018,85706,0.01
09/2018,85707,0.01
09/2018,85708,0.01
09/2018,85709,0.01
09/2018,85710,0.01
09/2018,85711,0.01
09/2018,85712,0.01
09/2018,85713,0.01
09/2018,85714,0.01
09/2018,85715,0.01
09/2018,85716,0.01
09/2018,85717,0.01
09/2018,85718,0.01
09/2018,85719,0.01
09/2018,85720,0.01
09/2018,85721,0.01
09/2018,85722,0.01
09/2018,85723,0.01
09/2018,85724,0.01
09/2018,85725,0.01
09/2018,85726,0.01
09/2018,85728,0.01
09/2018,85730,0.01
09/2018,85731,0.01
09/2018,85732,0.01
09/2018,85733,0.01
09/2018,85734,0.01
09/2018,85735,0.01
09/2018,85736,0.01
09/2018,85737,0.01
09/2018,85738,0.01
09/2018,85739,0.01
09/2018,85740,0.01
09/2018,85741,0.01
09/2018,85742,0.01
09/2018,85743,0.01
09/2018,85744,0.01
09/2018,85745,0.01
09/2018,85746,0.01
09/2018,85747,0.01
09/2018,85748,0.01
09/2018,85749,0.01
09/2018,85750,0.01
09/2018,85751,0.01
09/2018,85752,0.01
09/2018,85754,0.01
09/2018,85755,0.01
09/2018,85756,0.01
09/2018,85757,0.01
09/2018,85775,0.01
09/2018,85777,0.01
10/2018,85634,0.01
10/2018,85641,0.01
10/2018,85701,0.01
10/2018,85702,0.01
10/2018,85703,0.01
10/2018,85704,0.01
10/2018,85705,0.01
10/2018,85706,0.01
10/2018,85707,0.01
10/2018,85708,0.01
10/2018,85709,0.01
10/2018,85710,0.01
10/2018,85711,0.01
10/2018,85712,0.01
10/2018,85713,0.01
10/2018,85714,0.01
10/2018,85715,0.01
10/2018,85716,0.01
10/2018,85717,0.01
10/2018,85718,0.01
10/2018,85719,0.01
10/2018,85720,0.01
10/2018,85721,0.01
10/2018,85722,0.01
10/2018,85723,0.01
10/2018,85724,0.01
10/2018,85725,0.01
10/2018,85726,0.01
10/2018,85728,0.01
10/2018,85730,0.01
10/2018,85731,0.01
10/2018,85732,0.01
10/2018,85733,0.01
10/2018,85734,0.01
10/2018,85735,0.01
10/2018,85736,0.01
10/2018,85737,0.01
10/2018,85738,0.01
10/2018,85739,0.01
10/2018,85740,0.01
10/2018,85741,0.01
10/2018,85742,0.01
10/2018,85743,0.01
10/2018,85744,0.01
10/2018,85745,0.01
10/2018,85746,0.01
10/2018,85747,0.01
10/2018,85748,0.01
10/2018,85749,0.01
10/2018,85750,0.01
10/2018,85751,0.01
10/2018,85752,0.01
10/2018,85754,0.01
10/2018,85755,0.01
10/2018,85756,0.01
10/2018,85757,0.01
10/2018,85775,0.01
10/2018,85777,0.01
11/2018,85634,0.0
11/2018,85641,0.0
11/2018,85701,0.0
11/2018,85702,0.0
11/2018,85703,0.0
11/2018,85704,0.0
11/2018,85705,0.0
11/2018,85706,0.0
11/2018,85707,0.0
11/2018,85708,0.0
11/2018,85709,0.0
11/2018,85710,0.0
11/2018,85711,0.0
11/2018,85712,0.0
11/2018,85713,0.0
11/2018,85714,0.0
11/2018,85715,0.0
11/2018,85716,0.0
11/2018,85717,0.0
11/2018,85718,0.0
11/2018,85719,0.0
11/2018,85720,0.0
11/2018,85721,0.0
11/2018,85722,0.0
11/2018,85723,0.0
11/2018,85724,0.0
11/2018,85725,0.0
11/2018,85726,0.0
11/2018,85728,0.0
11/2018,85730,0.0
11/2018,85731,0.0
11/2018,85732,0.0
11/2018,85733,0.0
11/2018,85734,0.0
11/2018,85735,0.0
11/2018,85736,0.0
11/2018,85737,0.0
11/2018,85738,0.0
11/2018,85739,0.0
11/2018,85740,0.0
11/2018,85741,0.0
11/2018,85742,0.0
11/2018,85743,0.0
11/2018,85744,0.0
11/2018,85745,0.0
11/2018,85746,0.0
11/2018,85747,0.0
11/2018,85748,0.0
11/2018,85749,0.0
11/2018,85750,0.0
11/2018,85751,0.0
11/2018,85752,0.0
11/2018,85754,0.0
11/2018,85755,0.0
11/2018,85756,0.0
11/2018,85757,0.0
11/2018,85775,0.0
11/2018,85777,0.0
12/2018,85634,0.01
12/2018,85641,0.01
12/2018,85701,0.01
12/2018,85702,0.01
12/2018,85703,0.01
12/2018,85704,0.01
12/2018,85705,0.01
12/2018,85706,0.01
12/2018,85707,0.01
12/2018,85708,0.01
12/2018,85709,0.01
12/2018,85710,0.01
12/2018,85711,0.01
12/2018,85712,0.01
12/2018,85713,0.01
12/2018,85714,0.01
12/2018,85715,0.01
12/2018,85716,0.01
12/2018,85717,0.01
12/2018,85718,0.01
12/2018,85719,0.01
12/2018,85720,0.01
12/2018,85721,0.01
12/2018,85722,0.01
12/2018,85723,0.01
12/2018,85724,0.01
12/2018,85725,0.01
12/2018,85726,0.01
12/2018,85728,0.01
12/2018,85730,0.01
12/2018,85731,0.01
12/2018,85732,0.01
12/2018,85733,0.01
12/2018,85734,0.01
12/2018,85735,0.01
12/2018,85736,0.01
12/2018,85737,0.01
12/2018,85738,0.01
12/2018,85739,0.01
12/2018,85740,0.01
12/2018,85741,0.01
12/2018,85742,0.01
12/2018,85743,0.01
12/2018,85744,0.01
12/2018,85745,0.01
12/2018,85746,0.01
12/2018,85747,0.01
12/2018,85748,0.01
12/2018,85749,0.01
12/2018,85750,0.01
12/2018,85751,0.01
12/2018,85752,0.01
12/2018,85754,0.01
12/2018,85755,0.01
12/2018,85756,0.01
12/2018,85757,0.01
12/2018,85775,0.01
12/2018,85777,0.01
01/2019,85634,0.03
01/2019,85641,0.03
01/2019,85701,0.03
01/2019,85702,0.03
01/2019,85703,0.03
01/2019,85704,0.03
01/2019,85705,0.03
01/2019,85706,0.03
01/2019,85707,0.03
01/2019,85708,0.03
01/2019,85709,0.03
01/2019,85710,0.03
01/2019,85711,0.03
01/2019,85712,0.03
01/2019,85713,0.03
01/2019,85714,0.03
01/2019,85715,0.03
01/2019,85716,0.03
01/2019,85717,0.03
01/2019,85718,0.03
01/2019,85719,0.03
01/2019,85720,0.03
01/2019,85721,0.03
01/2019,85722,0.03
01/2019,85723,0.03
01/2019,85724,0.03
01/2019,85725,0.03
01/2019,85726,0.03
01/2019,85728,0.03
01/2019,85730,0.03
01/2019,85731,0.03
01/2019,85732,0.03
01/2019,85733,0.03
01/2019,85734,0.03
01/2019,85735,0.03
01/2019,85736,0.03
01/2019,85737,0.03
01/2019,85738,0.03
01/2019,85739,0.03
01/2019,85740,0.03
01/2019,85741,0.03
01/2019,85742,0.03
01/2019,85743,0.03
01/2019,85744,0.03
01/2019,85745,0.03
01/2019,85746,0.03
01/2019,85747,0.03
01/2019,85748,0.03
01/2019,85749,0.03
01/2019,85750,0.03
01/2019,85751,0.03
01/2019,85752,0.03
01/2019,85754,0.03
01/2019,85755,0.03
01/2019,85756,0.03
01/2019,85757,0.03
01/2019,85775,0.03
01/2019,85777,0.03
02/2019,85634,0.01
02/2019,85641,0.01
02/2019,85701,0.01
02/2019,85702,0.01
02/2019,85703,0.01
02/2019,85704,0.01
02/2019,85705,0.01
02/2019,85706,0.01
02/2019,85707,0.01
02/2019,85708,0.01
02/2019,85709,0.01
02/2019,85710,0.01
02/2019,85711,0.01
02/2019,85712,0.01
02/2019,85713,0.01
02/2019,85714,0.01
02/2019,85715,0.01
02/2019,85716,0.01
02/2019,85717,0.01
02/2019,85718,0.01
02/2019,85719,0.01
02/2019,85720,0.01
02/2019,85721,0.01
02/2019,85722,0.01
02/2019,85723,0.01
02/2019,85724,0.01
02/2019,85725,0.01
02/2019,85726,0.01
02/2019,85728,0.01
02/2019,85730,0.01
02/2019,85731,0.01
02/2019,85732,0.01
02/2019,85733,0.01
02/2019,85734,0.01
02/2019,85735,0.01
02/2019,85736,0.01
02/2019,85737,0.01
02/2019,85738,0.01
02/2019,85739,0.01
02/2019,85740,0.01
02/2019,85741,0.01
02/2019,85742,0.01
02/2019,85743,0.01
02/2019,85744,0.01
02/2019,85745,0.01
02/2019,85746,0.01
02/2019,85747,0.01
02/2019,85748,0.01
02/2019,85749,0.01
02/2019,85750,0.01
02/2019,85751,0.01
02/2019,85752,0.01
02/2019,85754,0.01
02/2019,85755,0.01
02/2019,85756,0.01
02/2019,85757,0.01
02/2019,85775,0.01
02/2019,85777,0.01
03/2019,85634,0.0
03/2019,85641,0.0
03/2019,85701,0.0
03/2019,85702,0.0
03/2019,85703,0.0
03/2019,85704,0.0
03/2019,85705,0.0
03/2019,85706,0.0
03/2019,85707,0.0
03/2019,85708,0.0
03/2019,85709,0.0
03/2019,85710,0.0
03/2019,85711,0.0
03/2019,85712,0.0
03/2019,85713,0.0
03/2019,85714,0.0
03/2019,85715,0.0
03/2019,85716,0.0
03/2019,85717,0.0
03/2019,85718,0.0
03/2019,85719,0.0
03/2019,85720,0.0
03/2019,85721,0.0
03/2019,85722,0.0
03/2019,85723,0.0
03/2019,85724,0.0
03/2019,85725,0.0
03/2019,85726,0.0
03/2019,85728,0.0
03/2019,85730,0.0
03/2019,85731,0.0
03/2019,85732,0.0
03/2019,85733,0.0
03/2019,85734,0.0
03/2019,85735,0.0
03/2019,85736,0.0
03/2019,85737,0.0
03/2019,85738,0.0
03/2019,85739,0.0
03/2019,85740,0.0
03/2019,85741,0.0
03/2019,85742,0.0
03/2019,85743,0.0
03/2019,85744,0.0
03/2019,85745,0.0
03/2019,85746,0.0
03/2019,85747,0.0
03/2019,85748,0.0
03/2019,85749,0.0
03/2019,85750,0.0
03/2019,85751,0.0
03/2019,85752,0.0
03/2019,85754,0.0
03/2019,85755,0.0
03/2019,85756,0.0
03/2019,85757,0.0
03/2019,85775,0.0
03/2019,85777,0.0
04/2019,85634,0.01
04/2019,85641,0.01
04/2019,85701,0.01
04/2019,85702,0.01
04/2019,85703,0.01
04/2019,85704,0.01
04/2019,85705,0.01
04/2019,85706,0.01
04/2019,85707,0.01
04/2019,85708,0.01
04/2019,85709,0.01
04/2019,85710,0.01
04/2019,85711,0.01
04/2019,85712,0.01
04/2019,85713,0.01
04/2019,85714,0.01
04/2019,85715,0.01
04/2019,85716,0.01
04/2019,85717,0.01
04/2019,85718,0.01
04/2019,85719,0.01
04/2019,85720,0.01
04/2019,85721,0.01
04/2019,85722,0.01
04/2019,85723,0.01
04/2019,85724,0.01
04/2019,85725,0.01
04/2019,85726,0.01
04/2019,85728,0.01
04/2019,85730,0.01
04/2019,85731,0.01
04/2019,85732,0.01
04/2019,85733,0.01
04/2019,85734,0.01
04/2019,85735,0.01
04/2019,85736,0.01
04/2019,85737,0.01
04/2019,85738,0.01
04/2019,85739,0.01
04/2019,85740,0.01
04/2019,85741,0.01
04/2019,85742,0.01
04/2019,85743,0.01
04/2019,85744,0.01
04/2019,85745,0.01
04/2019,85746,0.01
04/2019,85747,0.01
04/2019,85748,0.01
04/2019,85749,0.01
04/2019,85750,0.01
04/2019,85751,0.01
04/2019,85752,0.01
04/2019,85754,0.01
04/2019,85755,0.01
04/2019,85756,0.01
04/2019,85757,0.01
04/2019,85775,0.01
04/2019,85777,0.01
05/2019,85634,0.0
05/2019,85641,0.0
05/2019,85701,0.0
05/2019,85702,0.0
05/2019,85703,0.0
05/2019,85704,0.0
05/2019,85705,0.0
05/2019,85706,0.0
05/2019,85707,0.0
05/2019,85708,0.0
05/2019,85709,0.0
05/2019,85710,0.0
05/2019,85711,0.0
05/2019,85712,0.0
05/2019,85713,0.0
05/2019,85714,0.0
05/2019,85715,0.0
05/2019,85716,0.0
05/2019,85717,0.0
05/2019,85718,0.0
05/2019,85719,0.0
05/2019,85720,0.0
05/2019,85721,0.0
05/2019,85722,0.0
05/2019,85723,0.0
05/2019,85724,0.0
05/2019,85725,0.0
05/2019,85726,0.0
05/2019,85728,0.0
05/2019,85730,0.0
05/2019,85731,0.0
05/2019,85732,0.0
05/2019,85733,0.0
05/2019,85734,0.0
05/2019,85735,0.0
05/2019,85736,0.0
05/2019,85737,0.0
05/2019,85738,0.0
05/2019,85739,0.0
05/2019,85740,0.0
05/2019,85741,0.0
05/2019,85742,0.0
05/2019,85743,0.0
05/2019,85744,0.0
05/2019,85745,0.0
05/2019,85746,0.0
05/2019,85747,0.0
05/2019,85748,0.0
05/2019,85749,0.0
05/2019,85750,0.0
05/2019,85751,0.0
05/2019,85752,0.0
05/2019,85754,0.0
05/2019,85755,0.0
05/2019,85756,0.0
05/2019,85757,0.0
05/2019,85775,0.0
05/2019,85777,0.0
06/2019,85634,0.01
06/2019,85641,0.01
06/2019,85701,0.01
06/2019,85702,0.01
06/2019,85703,0.01
06/2019,85704,0.01
06/2019,85705,0.01
06/2019,85706,0.01
06/2019,85707,0.01
06/2019,85708,0.01
06/2019,85709,0.01
06/2019,85710,0.01
06/2019,85711,0.01
06/2019,85712,0.01
06/2019,85713,0.01
06/2019,85714,0.01
06/2019,85715,0.01
06/2019,85716,0.01
06/2019,85717,0.01
06/2019,85718,0.01
06/2019,85719,0.01
06/2019,85720,0.01
06/2019,85721,0.01
06/2019,85722,0.01
06/2019,85723,0.01
06/2019,85724,0.01
06/2019,85725,0.01
06/2019,85726,0.01
06/2019,85728,0.01
06/2019,85730,0.01
06/2019,85731,0.01
06/2019,85732,0.01
06/2019,85733,0.01
06/2019,85734,0.01
06/2019,85735,0.01
06/2019,85736,0.01
06/2019,85737,0.01
06/2019,85738,0.01
06/2019,85739,0.01
06/2019,85740,0.01
06/2019,85741,0.01
06/2019,85742,0.01
06/2019,85743,0.01
06/2019,85744,0.01
06/2019,85745,0.01
06/2019,85746,0.01
06/2019,85747,0.01
06/2019,85748,0.01
06/2019,85749,0.01
06/2019,85750,0.01
06/2019,85751,0.01
06/2019,85752,0.01
06/2019,85754,0.01
06/2019,85755,0.01
06/2019,85756,0.01
06/2019,85757,0.01
06/2019,85775,0.01
06/2019,85777,0.01
07/2019,85634,0.01
07/2019,85641,0.01
07/2019,85701,0.01
07/2019,85702,0.01
07/2019,85703,0.01
07/2019,85704,0.01
07/2019,85705,0.01
07/2019,85706,0.01
07/2019,85707,0.01
07/2019,85708,0.01
07/2019,85709,0.01
07/2019,85710,0.01
07/2019,85711,0.01
07/2019,85712,0.01
07/2019,85713,0.01
07/2019,85714,0.01
07/2019,85715,0.01
07/2019,85716,0.01
07/2019,85717,0.01
07/2019,85718,0.01
07/2019,85719,0.01
07/2019,85720,0.01
07/2019,85721,0.01
07/2019,85722,0.01
07/2019,85723,0.01
07/2019,85724,0.01
07/2019,85725,0.01
07/2019,85726,0.01
07/2019,85728,0.01
07/2019,85730,0.01
07/2019,85731,0.01
07/2019,85732,0.01
07/2019,85733,0.01
07/2019,85734,0.01
07/2019,85735,0.01
07/2019,85736,0.01
07/2019,85737,0.01
07/2019,85738,0.01
07/2019,85739,0.01
07/2019,85740,0.01
07/2019,85741,0.01
07/2019,85742,0.01
07/2019,85743,0.01
07/2019,85744,0.01
07/2019,85745,0.01
07/2019,85746,0.01
07/2019,85747,0.01
07/2019,85748,0.01
07/2019,85749,0.01
07/2019,85750,0.01
07/2019,85751,0.01
07/2019,85752,0.01
07/2019,85754,0.01
07/2019,85755,0.01
07/2019,85756,0.01
07/2019,85757,0.01
07/2019,85775,0.01
07/2019,85777,0.01
08/2019,85634,0.01
08/2019,85641,0.01
08/2019,85701,0.01
08/2019,85702,0.01
08/2019,85703,0.01
08/2019,85704,0.01
08/2019,85705,0.01
08/2019,85706,0.01
08/2019,85707,0.01
08/2019,85708,0.01
08/2019,85709,0.01
08/2019,85710,0.01
08/2019,85711,0.01
08/2019,85712,0.01
08/2019,85713,0.01
08/2019,85714,0.01
08/2019,85715,0.01
08/2019,85716,0.01
08/2019,85717,0.01
08/2019,85718,0.01
08/2019,85719,0.01
08/2019,85720,0.01
08/2019,85721,0.01
08/2019,85722,0.01
08/2019,85723,0.01
08/2019,85724,0.01
08/2019,85725,0.01
08/2019,85726,0.01
08/2019,85728,0.01
08/2019,85730,0.01
08/2019,85731,0.01
08/2019,85732,0.01
08/2019,85733,0.01
08/2019,85734,0.01
08/2019,85735,0.01
08/2019,85736,0.01
08/2019,85737,0.01
08/2019,85738,0.01
08/2019,85739,0.01
08/2019,85740,0.01
08/2019,85741,0.01
08/2019,85742,0.01
08/2019,85743,0.01
08/2019,85744,0.01
08/2019,85745,0.01
08/2019,85746,0.01
08/2019,85747,0.01
08/2019,85748,0.01
08/2019,85749,0.01
08/2019,85750,0.01
08/2019,85751,0.01
08/2019,85752,0.01
08/2019,85754,0.01
08/2019,85755,0.01
08/2019,85756,0.01
08/2019,85757,0.01
08/2019,85775,0.01
08/2019,85777,0.01
09/2019,85634,0.01
09/2019,85641,0.01
09/2019,85701,0.01
09/2019,85702,0.01
09/2019,85703,0.01
09/2019,85704,0.01
09/2019,85705,0.01
09/2019,85706,0.01
09/2019,85707,0.01
09/2019,85708,0.01
09/2019,85709,0.01
09/2019,85710,0.01
09/2019,85711,0.01
09/2019,85712,0.01
09/2019,85713,0.01
09/2019,85714,0.01
09/2019,85715,0.01
09/2019,85716,0.01
09/2019,85717,0.01
09/2019,85718,0.01
09/2019,85719,0.01
09/2019,85720,0.01
09/2019,85721,0.01
09/2019,85722,0.01
09/2019,85723,0.01
09/2019,85724,0.01
09/2019,85725,0.01
09/2019,85726,0.01
09/2019,85728,0.01
09/2019,85730,0.01
09/2019,85731,0.01
09/2019,85732,0.01
09/2019,85733,0.01
09/2019,85734,0.01
09/2019,85735,0.01
09/2019,85736,0.01
09/2019,85737,0.01
09/2019,85738,0.01
09/2019,85739,0.01
09/2019,85740,0.01
09/2019,85741,0.01
09/2019,85742,0.01
09/2019,85743,0.01
09/2019,85744,0.01
09/2019,85745,0.01
09/2019,85746,0.01
09/2019,85747,0.01
09/2019,85748,0.01
09/2019,85749,0.01
09/2019,85750,0.01
09/2019,85751,0.01
09/2019,85752,0.01
09/2019,85754,0.01
09/2019,85755,0.01
09/2019,85756,0.01
09/2019,85757,0.01
09/2019,85775,0.01
09/2019,85777,0.01
10/2019,85634,0.02
10/2019,85641,0.02
10/2019,85701,0.02
10/2019,85702,0.02
10/2019,85703,0.02
10/2019,85704,0.02
10/2019,85705,0.02
10/2019,85706,0.02
10/2019,85707,0.02
10/2019,85708,0.02
10/2019,85709,0.02
10/2019,85710,0.02
10/2019,85711,0.02
10/2019,85712,0.02
10/2019,85713,0.02
10/2019,85714,0.02
10/2019,85715,0.02
10/2019,85716,0.02
10/2019,85717,0.02
10/2019,85718,0.02
10/2019,85719,0.02
10/2019,85720,0.02
10/2019,85721,0.02
10/2019,85722,0.02
10/2019,85723,0.02
10/2019,85724,0.02
10/2019,85725,0.02
10/2019,85726,0.02
10/2019,85728,0.02
10/2019,85730,0.02
10/2019,85731,0.02
10/2019,85732,0.02
10/2019,85733,0.02
10/2019,85734,0.02
10/2019,85735,0.02
10/2019,85736,0.02
10/2019,85737,0.02
10/2019,85738,0.02
10/2019,85739,0.02
10/2019,85740,0.02
10/2019,85741,0.02
10/2019,85742,0.02
10/2019,85743,0.02
10/2019,85744,0.02
10/2019,85745,0.02
10/2019,85746,0.02
10/2019,85747,0.02
10/2019,85748,0.02
10/2019,85749,0.02
10/2019,85750,0.02
10/2019,85751,0.02
10/2019,85752,0.02
10/2019,85754,0.02
10/2019,85755,0.02
10/2019,85756,0.02
10/2019,85757,0.02
10/2019,85775,0.02
10/2019,85777,0.02
11/2019,85634,0.0
11/2019,85641,0.0
11/2019,85701,0.0
11/2019,85702,0.0
11/2019,85703,0.0
11/2019,85704,0.0
11/2019,85705,0.0
11/2019,85706,0.0
11/2019,85707,0.0
11/2019,85708,0.0
11/2019,85709,0.0
11/2019,85710,0.0
11/2019,85711,0.0
11/2019,85712,0.0
11/2019,85713,0.0
11/2019,85714,0.0
11/2019,85715,0.0
11/2019,85716,0.0
11/2019,85717,0.0
11/2019,85718,0.0
11/2019,85719,0.0
11/2019,85720,0.0
11/2019,85721,0.0
11/2019,85722,0.0
11/2019,85723,0.0
11/2019,85724,0.0
11/2019,85725,0.0
11/2019,85726,0.0
11/2019,85728,0.0
11/2019,85730,0.0
11/2019,85731,0.0
11/2019,85732,0.0
11/2019,85733,0.0
11/2019,85734,0.0
11/2019,85735,0.0
11/2019,85736,0.0
11/2019,85737,0.0
11/2019,85738,0.0
11/2019,85739,0.0
11/2019,85740,0.0
11/2019,85741,0.0
11/2019,85742,0.0
11/2019,85743,0.0
11/2019,85744,0.0
11/2019,85745,0.0
11/2019,85746,0.0
11/2019,85747,0.0
11/2019,85748,0.0
11/2019,85749,0.0
11/2019,85750,0.0
11/2019,85751,0.0
11/2019,85752,0.0
11/2019,85754,0.0
11/2019,85755,0.0
11/2019,85756,0.0
11/2019,85757,0.0
11/2019,85775,0.0
11/2019,85777,0.0
12/2019,85634,0.01
12/2019,85641,0.01
12/2019,85701,0.01
12/2019,85702,0.01
12/2019,85703,0.01
12/2019,85704,0.01
12/2019,85705,0.01
12/2019,85706,0.01
12/2019,85707,0.01
12/2019,85708,0.01
12/2019,85709,0.01
12/2019,85710,0.01
12/2019,85711,0.01
12/2019,85712,0.01
12/2019,85713,0.01
12/2019,85714,0.01
12/2019,85715,0.01
12/2019,85716,0.01
12/2019,85717,0.01
12/2019,85718,0.01
12/2019,85719,0.01
12/2019,85720,0.01
12/2019,85721,0.01
12/2019,85722,0.01
12/2019,85723,0.01
12/2019,85724,0.01
12/2019,85725,0.01
12/2019,85726,0.01
12/2019,85728,0.01
12/2019,85730,0.01
12/2019,85731,0.01
12/2019,85732,0.01
12/2019,85733,0.01
12/2019,85734,0.01
12/2019,85735,0.01
12/2019,85736,0.01
12/2019,85737,0.01
12/2019,85738,0.01
12/2019,85739,0.01
12/2019,85740,0.01
12/2019,85741,0.01
12/2019,85742,0.01
12/2019,85743,0.01
12/2019,85744,0.01
12/2019,85745,0.01
12/2019,85746,0.01
12/2019,85747,0.01
12/2019,85748,0.01
12/2019,85749,0.01
12/2019,85750,0.01
12/2019,85751,0.01
12/2019,85752,0.01
12/2019,85754,0.01
12/2019,85755,0.01
12/2019,85756,0.01
12/2019,85757,0.01
12/2019,85775,0.01
12/2019,85777,0.01
01/2020,85634,0.01
01/2020,85641,0.01
01/2020,85701,0.01
01/2020,85702,0.01
01/2020,85703,0.01
01/2020,85704,0.01
01/2020,85705,0.01
01/2020,85706,0.01
01/2020,85707,0.01
01/2020,85708,0.01
01/2020,85709,0.01
01/2020,85710,0.01
01/2020,85711,0.01
01/2020,85712,0.01
01/2020,85713,0.01
01/2020,85714,0.01
01/2020,85715,0.01
01/2020,85716,0.01
01/2020,85717,0.01
01/2020,85718,0.01
01/2020,85719,0.01
01/2020,85720,0.01
01/2020,85721,0.01
01/2020,85722,0.01
01/2020,85723,0.01
01/2020,85724,0.01
01/2020,85725,0.01
01/2020,85726,0.01
01/2020,85728,0.01
01/2020,85730,0.01
01/2020,85731,0.01
01/2020,85732,0.01
01/2020,85733,0.01
01/2020,85734,0.01
01/2020,85735,0.01
01/2020,85736,0.01
01/2020,85737,0.01
01/2020,85738,0.01
01/2020,85739,0.01
01/2020,85740,0.01
01/2020,85741,0.01
01/2020,85742,0.01
01/2020,85743,0.01
01/2020,85744,0.01
01/2020,85745,0.01
01/2020,85746,0.01
01/2020,85747,0.01
01/2020,85748,0.01
01/2020,85749,0.01
01/2020,85750,0.01
01/2020,85751,0.01
01/2020,85752,0.01
01/2020,85754,0.01
01/2020,85755,0.01
01/2020,85756,0.01
01/2020,85757,0.01
01/2020,85775,0.01
01/2020,85777,0.01
02/2020,85634,0.01
02/2020,85641,0.01
02/2020,85701,0.01
02/2020,85702,0.01
02/2020,85703,0.01
02/2020,85704,0.01
02/2020,85705,0.01
02/2020,85706,0.01
02/2020,85707,0.01
02/2020,85708,0.01
02/2020,85709,0.01
02/2020,85710,0.01
02/2020,85711,0.01
02/2020,85712,0.01
02/2020,85713,0.01
02/2020,85714,0.01
02/2020,85715,0.01
02/2020,85716,0.01
02/2020,85717,0.01
02/2020,85718,0.01
02/2020,85719,0.01
02/2020,85720,0.01
02/2020,85721,0.01
02/2020,85722,0.01
02/2020,85723,0.01
02/2020,85724,0.01
02/2020,85725,0.01
02/2020,85726,0.01
02/2020,85728,0.01
02/2020,85730,0.01
02/2020,85731,0.01
02/2020,85732,0.01
02/2020,85733,0.01
02/2020,85734,0.01
02/2020,85735,0.01
02/2020,85736,0.01
02/2020,85737,0.01
02/2020,85738,0.01
02/2020,85739,0.01
02/2020,85740,0.01
02/2020,85741,0.01
02/2020,85742,0.01
02/2020,85743,0.01
02/2020,85744,0.01
02/2020,85745,0.01
02/2020,85746,0.01
02/2020,85747,0.01
02/2020,85748,0.01
02/2020,85749,0.01
02/2020,85750,0.01
02/2020,85751,0.01
02/2020,85752,0.01
02/2020,85754,0.01
02/2020,85755,0.01
02/2020,85756,0.01
02/2020,85757,0.01
02/2020,85775,0.01
02/2020,85777,0.01
03/2020,85634,0.01
03/2020,85641,0.01
03/2020,85701,0.01
03/2020,85702,0.01
03/2020,85703,0.01
03/2020,85704,0.01
03/2020,85705,0.01
03/2020,85706,0.01
03/2020,85707,0.01
03/2020,85708,0.01
03/2020,85709,0.01
03/2020,85710,0.01
03/2020,85711,0.01
03/2020,85712,0.01
03/2020,85713,0.01
03/2020,85714,0.01
03/2020,85715,0.01
03/2020,85716,0.01
03/2020,85717,0.01
03/2020,85718,0.01
03/2020,85719,0.01
03/2020,85720,0.01
03/2020,85721,0.01
03/2020,85722,0.01
03/2020,85723,0.01
03/2020,85724,0.01
03/2020,85725,0.01
03/2020,85726,0.01
03/2020,85728,0.01
03/2020,85730,0.01
03/2020,85731,0.01
03/2020,85732,0.01
03/2020,85733,0.01
03/2020,85734,0.01
03/2020,85735,0.01
03/2020,85736,0.01
03/2020,85737,0.01
03/2020,85738,0.01
03/2020,85739,0.01
03/2020,85740,0.01
03/2020,85741,0.01
03/2020,85742,0.01
03/2020,85743,0.01
03/2020,85744,0.01
03/2020,85745,0.01
03/2020,85746,0.01
03/2020,85747,0.01
03/2020,85748,0.01
03/2020,85749,0.01
03/2020,85750,0.01
03/2020,85751,0.01
03/2020,85752,0.01
03/2020,85754,0.01
03/2020,85755,0.01
03/2020,85756,0.01
03/2020,85757,0.01
03/2020,85775,0.01
03/2020,85777,0.01
04/2020,85634,0.0
04/2020,85641,0.0
04/2020,85701,0.0
04/2020,85702,0.0
04/2020,85703,0.0
04/2020,85704,0.0
04/2020,85705,0.0
04/2020,85706,0.0
04/2020,85707,0.0
04/2020,85708,0.0
04/2020,85709,0.0
04/2020,85710,0.0
04/2020,85711,0.0
04/2020,85712,0.0
04/2020,85713,0.0
04/2020,85714,0.0
04/2020,85715,0.0
04/2020,85716,0.0
04/2020,85717,0.0
04/2020,85718,0.0
04/2020,85719,0.0
04/2020,85720,0.0
04/2020,85721,0.0
04/2020,85722,0.0
04/2020,85723,0.0
04/2020,85724,0.0
04/2020,85725,0.0
04/2020,85726,0.0
04/2020,85728,0.0
04/2020,85730,0.0
04/2020,85731,0.0
04/2020,85732,0.0
04/2020,85733,0.0
04/2020,85734,0.0
04/2020,85735,0.0
04/2020,85736,0.0
04/2020,85737,0.0
04/2020,85738,0.0
04/2020,85739,0.0
04/2020,85740,0.0
04/2020,85741,0.0
04/2020,85742,0.0
04/2020,85743,0.0
04/2020,85744,0.0
04/2020,85745,0.0
04/2020,85746,0.0
04/2020,85747,0.0
04/2020,85748,0.0
04/2020,85749,0.0
04/2020,85750,0.0
04/2020,85751,0.0
04/2020,85752,0.0
04/2020,85754,0.0
04/2020,85755,0.0
04/2020,85756,0.0
