Month,Zipcode,Crime rate per 1000
02/2018,86340,3.26
03/2018,86340,3.15
04/2018,86340,3.44
05/2018,86340,1.93
06/2018,86340,0.52
07/2018,86340,2.69
08/2018,86340,2.75
09/2018,86340,2.4
10/2018,86340,3.41
11/2018,86340,1.98
12/2018,86340,2.87
01/2019,86340,1.87
02/2019,86340,0.33
03/2019,86340,1.71
04/2019,86340,1.83
05/2019,86340,2.77
06/2019,86340,3.37
07/2019,86340,2.68
08/2019,86340,2.83
09/2019,86340,2.49
10/2019,86340,1.67
11/2019,86340,2.98
12/2019,86340,2.76
01/2020,86340,3.13
02/2020,86340,3.32
03/2020,86340,0.5
04/2020,86340,2.47
05/2020,86340,2.13
06/2020,86340,2.42
07/2020,86340,2.64
08/2020,86340,3.78
09/2020,86340,3.22
10/2020,86340,2.84
11/2020,86340,2.13
12/2020,86340,2.31
01/2021,86340,1.7
02/2021,86340,1.92
03/2021,86340,2.48
04/2021,86340,2.16
05/2021,86340,3.13
06/2021,86340,2.87
07/2021,86340,2.17
08/2021,86340,3.0
09/2021,86340,2.67
10/2021,86340,3.33
11/2021,86340,2.27
12/2021,86340,1.85
01/2022,86340,2.12
02/2022,86340,2.89
03/2022,86340,3.57
04/2022,86340,3.28
05/2022,86340,2.5
06/2022,86340,3.18
07/2022,86340,3.63
08/2022,86340,3.52
09/2022,86340,4.52
10/2022,86340,2.16
11/2022,86340,3.07
12/2022,86340,2.59
01/2023,86340,2.55
02/2023,86340,2.05
03/2023,86340,2.6
04/2023,86340,1.93
05/2023,86340,3.92
06/2023,86340,2.76
07/2023,86340,2.2
08/2023,86340,2.57
09/2023,86340,2.4
10/2023,86340,0.59
11/2023,86340,2.43
12/2023,86340,2.22
01/2018,86341,2.71
02/2018,86341,3.26
03/2018,86341,3.15
04/2018,86341,3.44
05/2018,86341,1.93
06/2018,86341,0.52
07/2018,86341,2.69
08/2018,86341,2.75
09/2018,86341,2.4
10/2018,86341,3.41
11/2018,86341,1.98
12/2018,86341,2.87
01/2019,86341,1.87
02/2019,86341,0.33
03/2019,86341,1.71
04/2019,86341,1.83
05/2019,86341,2.77
06/2019,86341,3.37
07/2019,86341,2.68
08/2019,86341,2.83
09/2019,86341,2.49
10/2019,86341,1.67
11/2019,86341,2.98
12/2019,86341,2.76
01/2020,86341,3.13
02/2020,86341,3.32
03/2020,86341,0.5
04/2020,86341,2.47
05/2020,86341,2.13
06/2020,86341,2.42
07/2020,86341,2.64
08/2020,86341,3.78
09/2020,86341,3.22
10/2020,86341,2.84
11/2020,86341,2.13
12/2020,86341,2.31
01/2021,86341,1.7
02/2021,86341,1.92
03/2021,86341,2.48
04/2021,86341,2.16
05/2021,86341,3.13
06/2021,86341,2.87
07/2021,86341,2.17
08/2021,86341,3.0
09/2021,86341,2.67
10/2021,86341,3.33
11/2021,86341,2.27
12/2021,86341,1.85
01/2022,86341,2.12
02/2022,86341,2.89
03/2022,86341,3.57
04/2022,86341,3.28
05/2022,86341,2.5
06/2022,86341,3.18
07/2022,86341,3.63
08/2022,86341,3.52
09/2022,86341,4.52
10/2022,86341,2.16
11/2022,86341,3.07
12/2022,86341,2.59
01/2023,86341,2.55
02/2023,86341,2.05
03/2023,86341,2.6
04/2023,86341,1.93
05/2023,86341,3.92
06/2023,86341,2.76
07/2023,86341,2.2
08/2023,86341,2.57
09/2023,86341,2.4
10/2023,86341,0.59
11/2023,86341,2.43
12/2023,86341,2.22
01/2018,86342,0.58
02/2018,86342,0.45
03/2018,86342,0.53
04/2018,86342,0.53
05/2018,86342,0.48
06/2018,86342,0.52
07/2018,86342,0.56
08/2018,86342,0.62
09/2018,86342,0.56
10/2018,86342,0.5
11/2018,86342,0.43
12/2018,86342,0.54
01/2019,86342,0.42
02/2019,86342,0.33
03/2019,86342,0.45
04/2019,86342,0.47
05/2019,86342,0.44
06/2019,86342,0.46
07/2019,86342,0.45
08/2019,86342,0.5
09/2019,86342,0.65
10/2019,86342,0.41
11/2019,86342,0.46
12/2019,86342,0.43
01/2020,86342,0.52
02/2020,86342,0.52
03/2020,86342,0.5
04/2020,86342,0.54
05/2020,86342,0.49
06/2020,86342,0.58
07/2020,86342,0.61
08/2020,86342,0.49
09/2020,86342,0.42
10/2020,86342,0.42
11/2020,86342,0.39
12/2020,86342,0.38
01/2021,86342,0.36
02/2021,86342,0.38
03/2021,86342,0.63
04/2021,86342,0.51
05/2021,86342,0.66
06/2021,86342,0.71
07/2021,86342,0.52
08/2021,86342,0.74
09/2021,86342,0.61
10/2021,86342,0.66
11/2021,86342,0.62
12/2021,86342,0.51
01/2022,86342,0.48
02/2022,86342,0.53
03/2022,86342,0.69
04/2022,86342,0.51
05/2022,86342,0.65
06/2022,86342,0.61
07/2022,86342,0.65
08/2022,86342,0.64
09/2022,86342,0.62
10/2022,86342,0.52
11/2022,86342,0.5
12/2022,86342,0.54
01/2023,86342,0.5
02/2023,86342,0.51
03/2023,86342,0.45
04/2023,86342,0.5
05/2023,86342,0.64
06/2023,86342,0.51
07/2023,86342,0.66
08/2023,86342,0.63
09/2023,86342,0.46
10/2023,86342,0.59
11/2023,86342,0.38
12/2023,86342,0.48
01/2018,86343,0.58
02/2018,86343,0.45
03/2018,86343,0.53
04/2018,86343,0.53
05/2018,86343,0.48
06/2018,86343,0.52
07/2018,86343,0.56
08/2018,86343,0.62
09/2018,86343,0.56
10/2018,86343,0.5
11/2018,86343,0.43
12/2018,86343,0.54
01/2019,86343,0.42
02/2019,86343,0.33
03/2019,86343,0.45
04/2019,86343,0.47
05/2019,86343,0.44
06/2019,86343,0.46
07/2019,86343,0.45
08/2019,86343,0.5
09/2019,86343,0.65
10/2019,86343,0.41
11/2019,86343,0.46
12/2019,86343,0.43
01/2020,86343,0.52
02/2020,86343,0.52
03/2020,86343,0.5
04/2020,86343,0.54
05/2020,86343,0.49
06/2020,86343,0.58
07/2020,86343,0.61
08/2020,86343,0.49
09/2020,86343,0.42
10/2020,86343,0.42
11/2020,86343,0.39
12/2020,86343,0.38
01/2021,86343,0.36
02/2021,86343,0.38
03/2021,86343,0.63
04/2021,86343,0.51
05/2021,86343,0.66
06/2021,86343,0.71
07/2021,86343,0.52
08/2021,86343,0.74
09/2021,86343,0.61
10/2021,86343,0.66
11/2021,86343,0.62
12/2021,86343,0.51
01/2022,86343,0.48
02/2022,86343,0.53
03/2022,86343,0.69
04/2022,86343,0.51
05/2022,86343,0.65
06/2022,86343,0.61
07/2022,86343,0.65
08/2022,86343,0.64
09/2022,86343,0.62
10/2022,86343,0.52
11/2022,86343,0.5
12/2022,86343,0.54
01/2023,86343,0.5
02/2023,86343,0.51
03/2023,86343,0.45
04/2023,86343,0.5
05/2023,86343,0.64
06/2023,86343,0.51
07/2023,86343,0.66
08/2023,86343,0.63
09/2023,86343,0.46
10/2023,86343,0.59
11/2023,86343,0.38
12/2023,86343,0.48
01/2018,86351,2.71
02/2018,86351,3.26
03/2018,86351,3.15
04/2018,86351,3.44
05/2018,86351,1.93
06/2018,86351,0.52
07/2018,86351,2.69
08/2018,86351,2.75
09/2018,86351,2.4
10/2018,86351,3.41
11/2018,86351,1.98
12/2018,86351,2.87
01/2019,86351,1.87
02/2019,86351,0.33
03/2019,86351,1.71
04/2019,86351,1.83
05/2019,86351,2.77
06/2019,86351,3.37
07/2019,86351,2.68
08/2019,86351,2.83
09/2019,86351,2.49
10/2019,86351,1.67
11/2019,86351,2.98
12/2019,86351,2.76
01/2020,86351,3.13
02/2020,86351,3.32
03/2020,86351,0.5
04/2020,86351,2.47
05/2020,86351,2.13
06/2020,86351,2.42
07/2020,86351,2.64
08/2020,86351,3.78
09/2020,86351,3.22
10/2020,86351,2.84
11/2020,86351,2.13
12/2020,86351,2.31
01/2021,86351,1.7
02/2021,86351,1.92
03/2021,86351,2.48
04/2021,86351,2.16
05/2021,86351,3.13
06/2021,86351,2.87
07/2021,86351,2.17
08/2021,86351,3.0
09/2021,86351,2.67
10/2021,86351,3.33
11/2021,86351,2.27
12/2021,86351,1.85
01/2022,86351,2.12
02/2022,86351,2.89
03/2022,86351,3.57
04/2022,86351,3.28
05/2022,86351,2.5
06/2022,86351,3.18
07/2022,86351,3.63
08/2022,86351,3.52
09/2022,86351,4.52
10/2022,86351,2.16
11/2022,86351,3.07
12/2022,86351,2.59
01/2023,86351,2.55
02/2023,86351,2.05
03/2023,86351,2.6
04/2023,86351,1.93
05/2023,86351,3.92
06/2023,86351,2.76
07/2023,86351,2.2
08/2023,86351,2.57
09/2023,86351,2.4
10/2023,86351,0.59
11/2023,86351,2.43
12/2023,86351,2.22
01/2018,86401,6.2
02/2018,86401,5.13
03/2018,86401,5.04
04/2018,86401,4.91
05/2018,86401,4.52
06/2018,86401,5.41
07/2018,86401,6.48
08/2018,86401,5.09
09/2018,86401,5.17
10/2018,86401,4.92
11/2018,86401,5.76
12/2018,86401,5.26
01/2019,86401,5.41
02/2019,86401,4.45
03/2019,86401,5.66
04/2019,86401,6.43
05/2019,86401,6.88
06/2019,86401,5.75
07/2019,86401,6.24
08/2019,86401,5.69
09/2019,86401,5.19
10/2019,86401,5.85
11/2019,86401,4.92
12/2019,86401,5.59
01/2020,86401,5.21
02/2020,86401,4.39
03/2020,86401,5.04
04/2020,86401,5.63
05/2020,86401,5.18
06/2020,86401,4.9
07/2020,86401,4.42
08/2020,86401,3.8
09/2020,86401,4.28
10/2020,86401,5.07
11/2020,86401,4.1
12/2020,86401,5.4
01/2021,86401,4.42
02/2021,86401,5.05
03/2021,86401,3.52
04/2021,86401,4.22
05/2021,86401,4.76
06/2021,86401,4.45
07/2021,86401,4.75
08/2021,86401,5.96
09/2021,86401,5.68
10/2021,86401,4.64
11/2021,86401,4.02
12/2021,86401,4.74
01/2022,86401,5.15
02/2022,86401,4.83
03/2022,86401,4.61
04/2022,86401,3.81
05/2022,86401,5.82
06/2022,86401,6.2
07/2022,86401,5.02
08/2022,86401,4.41
09/2022,86401,5.69
10/2022,86401,6.66
11/2022,86401,5.35
12/2022,86401,4.53
01/2023,86401,5.03
02/2023,86401,3.76
03/2023,86401,4.25
04/2023,86401,4.79
05/2023,86401,4.89
06/2023,86401,4.69
07/2023,86401,4.14
08/2023,86401,4.94
09/2023,86401,5.03
10/2023,86401,4.95
11/2023,86401,4.79
12/2023,86401,5.1
01/2018,86402,6.2
02/2018,86402,5.13
03/2018,86402,5.04
04/2018,86402,4.91
05/2018,86402,4.52
06/2018,86402,5.41
07/2018,86402,6.48
08/2018,86402,5.09
09/2018,86402,5.17
10/2018,86402,4.92
11/2018,86402,5.76
12/2018,86402,5.26
01/2019,86402,5.41
02/2019,86402,4.45
03/2019,86402,5.66
04/2019,86402,6.43
05/2019,86402,6.88
06/2019,86402,5.75
07/2019,86402,6.24
08/2019,86402,5.69
09/2019,86402,5.19
10/2019,86402,5.85
11/2019,86402,4.92
12/2019,86402,5.59
01/2020,86402,5.21
02/2020,86402,4.39
03/2020,86402,5.04
04/2020,86402,5.63
05/2020,86402,5.18
06/2020,86402,4.9
07/2020,86402,4.42
08/2020,86402,3.8
09/2020,86402,4.28
10/2020,86402,5.07
11/2020,86402,4.1
12/2020,86402,5.4
01/2021,86402,4.42
02/2021,86402,5.05
03/2021,86402,3.52
04/2021,86402,4.22
05/2021,86402,4.76
06/2021,86402,4.45
07/2021,86402,4.75
08/2021,86402,5.96
09/2021,86402,5.68
10/2021,86402,4.64
11/2021,86402,4.02
12/2021,86402,4.74
01/2022,86402,5.15
02/2022,86402,4.83
03/2022,86402,4.61
04/2022,86402,3.81
05/2022,86402,5.82
06/2022,86402,6.2
07/2022,86402,5.02
08/2022,86402,4.41
09/2022,86402,5.69
10/2022,86402,6.66
11/2022,86402,5.35
12/2022,86402,4.53
01/2023,86402,5.03
02/2023,86402,3.76
03/2023,86402,4.25
04/2023,86402,4.79
05/2023,86402,4.89
06/2023,86402,4.69
07/2023,86402,4.14
08/2023,86402,4.94
09/2023,86402,5.03
10/2023,86402,4.95
11/2023,86402,4.79
12/2023,86402,5.1
01/2018,86403,3.1
02/2018,86403,3.67
03/2018,86403,4.05
04/2018,86403,3.32
05/2018,86403,4.18
06/2018,86403,3.4
07/2018,86403,3.8
08/2018,86403,4.43
09/2018,86403,3.95
10/2018,86403,3.03
11/2018,86403,3.4
12/2018,86403,3.04
01/2019,86403,3.35
02/2019,86403,3.18
03/2019,86403,3.26
04/2019,86403,3.74
05/2019,86403,3.74
06/2019,86403,3.45
07/2019,86403,3.44
08/2019,86403,3.29
09/2019,86403,3.16
10/2019,86403,3.44
11/2019,86403,3.3
12/2019,86403,2.72
01/2020,86403,3.18
02/2020,86403,3.18
03/2020,86403,3.42
04/2020,86403,3.42
05/2020,86403,3.63
06/2020,86403,3.33
07/2020,86403,3.43
08/2020,86403,2.9
09/2020,86403,3.56
10/2020,86403,3.47
11/2020,86403,2.53
12/2020,86403,2.84
01/2021,86403,2.65
02/2021,86403,2.84
03/2021,86403,2.99
04/2021,86403,2.91
05/2021,86403,4.51
06/2021,86403,3.66
07/2021,86403,3.77
08/2021,86403,4.09
09/2021,86403,4.22
10/2021,86403,4.46
11/2021,86403,3.42
12/2021,86403,3.68
01/2022,86403,4.08
02/2022,86403,3.18
03/2022,86403,3.77
04/2022,86403,3.7
05/2022,86403,4.08
06/2022,86403,3.51
07/2022,86403,3.64
08/2022,86403,3.55
09/2022,86403,3.96
10/2022,86403,4.05
11/2022,86403,2.99
12/2022,86403,2.97
01/2023,86403,3.56
02/2023,86403,3.05
03/2023,86403,2.84
04/2023,86403,3.25
05/2023,86403,3.96
06/2023,86403,3.6
07/2023,86403,4.06
08/2023,86403,3.86
09/2023,86403,3.08
10/2023,86403,3.3
11/2023,86403,3.18
12/2023,86403,3.45
01/2018,86404,3.1
02/2018,86404,3.67
03/2018,86404,4.05
04/2018,86404,3.32
05/2018,86404,4.18
06/2018,86404,3.4
07/2018,86404,3.8
08/2018,86404,4.43
09/2018,86404,3.95
10/2018,86404,3.03
11/2018,86404,3.4
12/2018,86404,3.04
01/2019,86404,3.35
02/2019,86404,3.18
03/2019,86404,3.26
04/2019,86404,3.74
05/2019,86404,3.74
06/2019,86404,3.45
07/2019,86404,3.44
08/2019,86404,3.29
09/2019,86404,3.16
10/2019,86404,3.44
11/2019,86404,3.3
12/2019,86404,2.72
01/2020,86404,3.18
02/2020,86404,3.18
03/2020,86404,3.42
04/2020,86404,3.42
05/2020,86404,3.63
06/2020,86404,3.33
07/2020,86404,3.43
08/2020,86404,2.9
09/2020,86404,3.56
10/2020,86404,3.47
11/2020,86404,2.53
12/2020,86404,2.84
01/2021,86404,2.65
02/2021,86404,2.84
03/2021,86404,2.99
04/2021,86404,2.91
05/2021,86404,4.51
06/2021,86404,3.66
07/2021,86404,3.77
08/2021,86404,4.09
09/2021,86404,4.22
10/2021,86404,4.46
11/2021,86404,3.42
12/2021,86404,3.68
01/2022,86404,4.08
02/2022,86404,3.18
03/2022,86404,3.77
04/2022,86404,3.7
05/2022,86404,4.08
06/2022,86404,3.51
07/2022,86404,3.64
08/2022,86404,3.55
09/2022,86404,3.96
10/2022,86404,4.05
11/2022,86404,2.99
12/2022,86404,2.97
01/2023,86404,3.56
02/2023,86404,3.05
03/2023,86404,2.84
04/2023,86404,3.25
05/2023,86404,3.96
06/2023,86404,3.6
07/2023,86404,4.06
08/2023,86404,3.86
09/2023,86404,3.08
10/2023,86404,3.3
11/2023,86404,3.18
12/2023,86404,3.45
01/2018,86405,3.1
02/2018,86405,3.67
03/2018,86405,4.05
04/2018,86405,3.32
05/2018,86405,4.18
06/2018,86405,3.4
07/2018,86405,3.8
08/2018,86405,4.43
09/2018,86405,3.95
10/2018,86405,3.03
11/2018,86405,3.4
12/2018,86405,3.04
01/2019,86405,3.35
02/2019,86405,3.18
03/2019,86405,3.26
04/2019,86405,3.74
05/2019,86405,3.74
06/2019,86405,3.45
07/2019,86405,3.44
08/2019,86405,3.29
09/2019,86405,3.16
10/2019,86405,3.44
11/2019,86405,3.3
12/2019,86405,2.72
01/2020,86405,3.18
02/2020,86405,3.18
03/2020,86405,3.42
04/2020,86405,3.42
05/2020,86405,3.63
06/2020,86405,3.33
07/2020,86405,3.43
08/2020,86405,2.9
09/2020,86405,3.56
10/2020,86405,3.47
11/2020,86405,2.53
12/2020,86405,2.84
01/2021,86405,2.65
02/2021,86405,2.84
03/2021,86405,2.99
04/2021,86405,2.91
05/2021,86405,4.51
06/2021,86405,3.66
07/2021,86405,3.77
08/2021,86405,4.09
09/2021,86405,4.22
10/2021,86405,4.46
11/2021,86405,3.42
12/2021,86405,3.68
01/2022,86405,4.08
02/2022,86405,3.18
03/2022,86405,3.77
04/2022,86405,3.7
05/2022,86405,4.08
06/2022,86405,3.51
07/2022,86405,3.64
08/2022,86405,3.55
09/2022,86405,3.96
10/2022,86405,4.05
11/2022,86405,2.99
12/2022,86405,2.97
01/2023,86405,3.56
02/2023,86405,3.05
03/2023,86405,2.84
04/2023,86405,3.25
05/2023,86405,3.96
06/2023,86405,3.6
07/2023,86405,4.06
08/2023,86405,3.86
09/2023,86405,3.08
10/2023,86405,3.3
11/2023,86405,3.18
12/2023,86405,3.45
01/2018,86406,3.1
02/2018,86406,3.67
03/2018,86406,4.05
04/2018,86406,3.32
05/2018,86406,4.18
06/2018,86406,3.4
07/2018,86406,3.8
08/2018,86406,4.43
09/2018,86406,3.95
10/2018,86406,3.03
11/2018,86406,3.4
12/2018,86406,3.04
01/2019,86406,3.35
02/2019,86406,3.18
03/2019,86406,3.26
04/2019,86406,3.74
05/2019,86406,3.74
06/2019,86406,3.45
07/2019,86406,3.44
08/2019,86406,3.29
09/2019,86406,3.16
10/2019,86406,3.44
11/2019,86406,3.3
12/2019,86406,2.72
01/2020,86406,3.18
02/2020,86406,3.18
03/2020,86406,3.42
04/2020,86406,3.42
05/2020,86406,3.63
06/2020,86406,3.33
07/2020,86406,3.43
08/2020,86406,2.9
09/2020,86406,3.56
10/2020,86406,3.47
11/2020,86406,2.53
12/2020,86406,2.84
01/2021,86406,2.65
02/2021,86406,2.84
03/2021,86406,2.99
04/2021,86406,2.91
05/2021,86406,4.51
06/2021,86406,3.66
07/2021,86406,3.77
08/2021,86406,4.09
09/2021,86406,4.22
10/2021,86406,4.46
11/2021,86406,3.42
12/2021,86406,3.68
01/2022,86406,4.08
02/2022,86406,3.18
03/2022,86406,3.77
04/2022,86406,3.7
05/2022,86406,4.08
06/2022,86406,3.51
07/2022,86406,3.64
08/2022,86406,3.55
09/2022,86406,3.96
10/2022,86406,4.05
11/2022,86406,2.99
12/2022,86406,2.97
01/2023,86406,3.56
02/2023,86406,3.05
03/2023,86406,2.84
04/2023,86406,3.25
05/2023,86406,3.96
06/2023,86406,3.6
07/2023,86406,4.06
08/2023,86406,3.86
09/2023,86406,3.08
10/2023,86406,3.3
11/2023,86406,3.18
12/2023,86406,3.45
01/2018,86409,6.2
02/2018,86409,5.13
03/2018,86409,5.04
04/2018,86409,4.91
05/2018,86409,4.52
06/2018,86409,5.41
07/2018,86409,6.48
08/2018,86409,5.09
09/2018,86409,5.17
10/2018,86409,4.92
11/2018,86409,5.76
12/2018,86409,5.26
01/2019,86409,5.41
02/2019,86409,4.45
03/2019,86409,5.66
04/2019,86409,6.43
05/2019,86409,6.88
06/2019,86409,5.75
07/2019,86409,6.24
08/2019,86409,5.69
09/2019,86409,5.19
10/2019,86409,5.85
11/2019,86409,4.92
12/2019,86409,5.59
01/2020,86409,5.21
02/2020,86409,4.39
03/2020,86409,5.04
04/2020,86409,5.63
05/2020,86409,5.18
06/2020,86409,4.9
07/2020,86409,4.42
08/2020,86409,3.8
09/2020,86409,4.28
10/2020,86409,5.07
11/2020,86409,4.1
12/2020,86409,5.4
01/2021,86409,4.42
02/2021,86409,5.05
03/2021,86409,3.52
04/2021,86409,4.22
05/2021,86409,4.76
06/2021,86409,4.45
07/2021,86409,4.75
08/2021,86409,5.96
09/2021,86409,5.68
10/2021,86409,4.64
11/2021,86409,4.02
12/2021,86409,4.74
01/2022,86409,5.15
02/2022,86409,4.83
03/2022,86409,4.61
04/2022,86409,3.81
05/2022,86409,5.82
06/2022,86409,6.2
07/2022,86409,5.02
08/2022,86409,4.41
09/2022,86409,5.69
10/2022,86409,6.66
11/2022,86409,5.35
12/2022,86409,4.53
01/2023,86409,5.03
02/2023,86409,3.76
03/2023,86409,4.25
04/2023,86409,4.79
05/2023,86409,4.89
06/2023,86409,4.69
07/2023,86409,4.14
08/2023,86409,4.94
09/2023,86409,5.03
10/2023,86409,4.95
11/2023,86409,4.79
12/2023,86409,5.1
01/2018,86411,6.2
02/2018,86411,5.13
03/2018,86411,5.04
04/2018,86411,4.91
05/2018,86411,4.52
06/2018,86411,5.41
07/2018,86411,6.48
08/2018,86411,5.09
09/2018,86411,5.17
10/2018,86411,4.92
11/2018,86411,5.76
12/2018,86411,5.26
01/2019,86411,5.41
02/2019,86411,4.45
03/2019,86411,5.66
04/2019,86411,6.43
05/2019,86411,6.88
06/2019,86411,5.75
07/2019,86411,6.24
08/2019,86411,5.69
09/2019,86411,5.19
10/2019,86411,5.85
11/2019,86411,4.92
12/2019,86411,5.59
01/2020,86411,5.21
02/2020,86411,4.39
03/2020,86411,5.04
04/2020,86411,5.63
05/2020,86411,5.18
06/2020,86411,4.9
07/2020,86411,4.42
08/2020,86411,3.8
09/2020,86411,4.28
10/2020,86411,5.07
11/2020,86411,4.1
12/2020,86411,5.4
01/2021,86411,4.42
02/2021,86411,5.05
03/2021,86411,3.52
04/2021,86411,4.22
05/2021,86411,4.76
06/2021,86411,4.45
07/2021,86411,4.75
08/2021,86411,5.96
09/2021,86411,5.68
10/2021,86411,4.64
11/2021,86411,4.02
12/2021,86411,4.74
01/2022,86411,5.15
02/2022,86411,4.83
03/2022,86411,4.61
04/2022,86411,3.81
05/2022,86411,5.82
06/2022,86411,6.2
07/2022,86411,5.02
08/2022,86411,4.41
09/2022,86411,5.69
10/2022,86411,6.66
11/2022,86411,5.35
12/2022,86411,4.53
01/2023,86411,5.03
02/2023,86411,3.76
03/2023,86411,4.25
04/2023,86411,4.79
05/2023,86411,4.89
06/2023,86411,4.69
07/2023,86411,4.14
08/2023,86411,4.94
09/2023,86411,5.03
10/2023,86411,4.95
11/2023,86411,4.79
12/2023,86411,5.1
01/2018,86412,6.2
02/2018,86412,5.13
03/2018,86412,5.04
04/2018,86412,4.91
05/2018,86412,4.52
06/2018,86412,5.41
07/2018,86412,6.48
08/2018,86412,5.09
09/2018,86412,5.17
10/2018,86412,4.92
11/2018,86412,5.76
12/2018,86412,5.26
01/2019,86412,5.41
02/2019,86412,4.45
03/2019,86412,5.66
04/2019,86412,6.43
05/2019,86412,6.88
06/2019,86412,5.75
07/2019,86412,6.24
08/2019,86412,5.69
09/2019,86412,5.19
10/2019,86412,5.85
11/2019,86412,4.92
12/2019,86412,5.59
01/2020,86412,5.21
02/2020,86412,4.39
03/2020,86412,5.04
04/2020,86412,5.63
05/2020,86412,5.18
06/2020,86412,4.9
07/2020,86412,4.42
08/2020,86412,3.8
09/2020,86412,4.28
10/2020,86412,5.07
11/2020,86412,4.1
12/2020,86412,5.4
01/2021,86412,4.42
02/2021,86412,5.05
03/2021,86412,3.52
04/2021,86412,4.22
05/2021,86412,4.76
06/2021,86412,4.45
07/2021,86412,4.75
08/2021,86412,5.96
09/2021,86412,5.68
10/2021,86412,4.64
11/2021,86412,4.02
12/2021,86412,4.74
01/2022,86412,5.15
02/2022,86412,4.83
03/2022,86412,4.61
04/2022,86412,3.81
05/2022,86412,5.82
06/2022,86412,6.2
07/2022,86412,5.02
08/2022,86412,4.41
09/2022,86412,5.69
10/2022,86412,6.66
11/2022,86412,5.35
12/2022,86412,4.53
01/2023,86412,5.03
02/2023,86412,3.76
03/2023,86412,4.25
04/2023,86412,4.79
05/2023,86412,4.89
06/2023,86412,4.69
07/2023,86412,4.14
08/2023,86412,4.94
09/2023,86412,5.03
10/2023,86412,4.95
11/2023,86412,4.79
12/2023,86412,5.1
01/2018,86413,6.2
02/2018,86413,5.13
03/2018,86413,5.04
04/2018,86413,4.91
05/2018,86413,4.52
06/2018,86413,5.41
07/2018,86413,6.48
08/2018,86413,5.09
09/2018,86413,5.17
10/2018,86413,4.92
11/2018,86413,5.76
12/2018,86413,5.26
01/2019,86413,5.41
02/2019,86413,4.45
03/2019,86413,5.66
04/2019,86413,6.43
05/2019,86413,6.88
06/2019,86413,5.75
07/2019,86413,6.24
08/2019,86413,5.69
09/2019,86413,5.19
10/2019,86413,5.85
11/2019,86413,4.92
12/2019,86413,5.59
01/2020,86413,5.21
02/2020,86413,4.39
03/2020,86413,5.04
04/2020,86413,5.63
05/2020,86413,5.18
06/2020,86413,4.9
07/2020,86413,4.42
08/2020,86413,3.8
09/2020,86413,4.28
10/2020,86413,5.07
11/2020,86413,4.1
12/2020,86413,5.4
01/2021,86413,4.42
02/2021,86413,5.05
03/2021,86413,3.52
04/2021,86413,4.22
05/2021,86413,4.76
06/2021,86413,4.45
07/2021,86413,4.75
08/2021,86413,5.96
09/2021,86413,5.68
10/2021,86413,4.64
11/2021,86413,4.02
12/2021,86413,4.74
01/2022,86413,5.15
02/2022,86413,4.83
03/2022,86413,4.61
04/2022,86413,3.81
05/2022,86413,5.82
06/2022,86413,6.2
07/2022,86413,5.02
08/2022,86413,4.41
09/2022,86413,5.69
10/2022,86413,6.66
11/2022,86413,5.35
12/2022,86413,4.53
01/2023,86413,5.03
02/2023,86413,3.76
03/2023,86413,4.25
04/2023,86413,4.79
05/2023,86413,4.89
06/2023,86413,4.69
07/2023,86413,4.14
08/2023,86413,4.94
09/2023,86413,5.03
10/2023,86413,4.95
11/2023,86413,4.79
12/2023,86413,5.1
01/2018,86426,1.38
02/2018,86426,0.89
03/2018,86426,1.07
04/2018,86426,1.11
05/2018,86426,1.1
06/2018,86426,0.9
07/2018,86426,1.21
08/2018,86426,1.09
09/2018,86426,1.13
10/2018,86426,0.95
11/2018,86426,1.08
12/2018,86426,1.19
01/2019,86426,1.04
02/2019,86426,0.92
03/2019,86426,1.02
04/2019,86426,1.08
05/2019,86426,1.19
06/2019,86426,1.14
07/2019,86426,1.13
08/2019,86426,1.01
09/2019,86426,0.92
10/2019,86426,1.07
11/2019,86426,0.95
12/2019,86426,0.98
01/2020,86426,0.87
02/2020,86426,0.87
03/2020,86426,0.97
04/2020,86426,1.13
05/2020,86426,0.91
06/2020,86426,0.99
07/2020,86426,0.94
08/2020,86426,0.74
09/2020,86426,0.93
10/2020,86426,1.0
11/2020,86426,0.78
12/2020,86426,0.77
01/2021,86426,0.88
02/2021,86426,0.89
03/2021,86426,0.88
04/2021,86426,0.84
05/2021,86426,1.22
06/2021,86426,1.34
07/2021,86426,1.27
08/2021,86426,1.24
09/2021,86426,1.18
10/2021,86426,1.22
11/2021,86426,1.1
12/2021,86426,1.11
01/2022,86426,1.25
02/2022,86426,1.05
03/2022,86426,1.19
04/2022,86426,1.06
05/2022,86426,1.1
06/2022,86426,1.15
07/2022,86426,1.06
08/2022,86426,1.02
09/2022,86426,1.06
10/2022,86426,1.03
11/2022,86426,1.05
12/2022,86426,0.93
01/2023,86426,1.01
02/2023,86426,0.84
03/2023,86426,0.82
04/2023,86426,1.01
05/2023,86426,0.93
06/2023,86426,1.03
07/2023,86426,0.98
08/2023,86426,1.07
09/2023,86426,0.86
10/2023,86426,0.99
11/2023,86426,0.8
12/2023,86426,0.93
01/2018,86427,1.38
02/2018,86427,0.89
03/2018,86427,1.07
04/2018,86427,1.11
05/2018,86427,1.1
06/2018,86427,0.9
07/2018,86427,1.21
08/2018,86427,1.09
09/2018,86427,1.13
10/2018,86427,0.95
11/2018,86427,1.08
12/2018,86427,1.19
01/2019,86427,1.04
02/2019,86427,0.92
