2018,2019,2020,2021,2022,2023,zipcode
63826.0,68091.0,75253.0,82938.0,89057.0,95543.0,80113
106042.0,113026.0,106309.0,112033.0,122197.0,151250.0,80116
90313.0,88214.0,84760.0,92778.0,97566.0,104342.0,80117
128548.0,134952.0,138015.0,145000.0,155245.0,153368.0,80118
68954.0,71272.0,69408.0,75859.0,82655.0,91162.0,80120
95484.0,101500.0,101908.0,112568.0,130815.0,136287.0,80121
101070.0,103078.0,105870.0,112162.0,116551.0,120181.0,80122
78272.0,83074.0,87640.0,97163.0,102722.0,106731.0,80123
107244.0,110754.0,107168.0,111904.0,121074.0,126775.0,80124
127588.0,132905.0,134952.0,138423.0,160417.0,167874.0,80125
122851.0,128994.0,134844.0,143861.0,157892.0,166501.0,80126
108190.0,113654.0,114620.0,121798.0,134284.0,137753.0,80127
88511.0,95050.0,98484.0,103594.0,115134.0,119827.0,80128
111636.0,118318.0,114067.0,118876.0,130266.0,136915.0,80129
121165.0,125959.0,128151.0,131715.0,148750.0,155117.0,80130
59737.0,60694.0,63571.0,78125.0,79063.0,82500.0,80131
126270.0,129009.0,128816.0,133914.0,147908.0,155176.0,80132
44712.0,69500.0,90688.0,97344.0,103704.0,122941.0,80133
112370.0,115031.0,116392.0,124825.0,134859.0,142162.0,80134
95801.0,111176.0,116250.0,127583.0,140833.0,147500.0,80135
82331.0,85504.0,95438.0,103598.0,112500.0,110435.0,80136
92772.0,96397.0,111169.0,116893.0,138239.0,140792.0,80137
122983.0,121716.0,126619.0,133095.0,137273.0,142397.0,80138
85697.0,90384.0,96308.0,97230.0,104424.0,110372.0,80202
52147.0,55798.0,58928.0,61481.0,71584.0,74654.0,80203
41473.0,50429.0,61345.0,67255.0,74993.0,79265.0,80204
66775.0,72338.0,76261.0,79436.0,94460.0,98770.0,80205
73076.0,77165.0,85122.0,90263.0,101069.0,102248.0,80206
77282.0,83209.0,92961.0,92042.0,104000.0,112325.0,80207
87333.0,91884.0,91828.0,97256.0,106880.0,118759.0,80209
86970.0,95225.0,102508.0,108508.0,113438.0,120156.0,80210
78192.0,84773.0,88936.0,97658.0,110194.0,117685.0,80211
75713.0,81093.0,90853.0,100373.0,113814.0,118692.0,80212
44314.0,50518.0,51875.0,58141.0,68009.0,74259.0,80214
70483.0,74417.0,77533.0,76462.0,83233.0,85017.0,80215
57348.0,60591.0,63502.0,69894.0,71586.0,86869.0,80216
62923.0,67639.0,67922.0,72586.0,80587.0,82925.0,80218
45693.0,51082.0,52440.0,56441.0,61666.0,67325.0,80219
78773.0,82642.0,85867.0,86466.0,96703.0,101961.0,80220
57826.0,63318.0,69023.0,71537.0,80748.0,84425.0,80221
60896.0,64695.0,72408.0,78585.0,82806.0,85354.0,80222
51431.0,54797.0,60130.0,66069.0,73907.0,80461.0,80223
64254.0,65276.0,66764.0,70327.0,76028.0,82013.0,80224
61014.0,63772.0,66301.0,68547.0,75967.0,78466.0,80226
67111.0,70977.0,72524.0,74717.0,84354.0,88796.0,80227
79203.0,83087.0,91850.0,99342.0,108319.0,110013.0,80228
57674.0,60350.0,63615.0,67268.0,74420.0,83450.0,80229
89594.0,91071.0,92407.0,94953.0,99973.0,100968.0,80230
55645.0,58982.0,62360.0,69719.0,75282.0,73961.0,80231
65596.0,69949.0,74222.0,77115.0,86034.0,87799.0,80232
73882.0,75772.0,76551.0,78324.0,83250.0,85132.0,80233
70727.0,74648.0,73302.0,80475.0,86131.0,88714.0,80234
63505.0,66563.0,64103.0,66425.0,70330.0,69588.0,80235
59938.0,67198.0,69331.0,74487.0,82633.0,83543.0,80236
70770.0,75946.0,74540.0,76625.0,84863.0,86723.0,80237
138580.0,141786.0,147723.0,144885.0,157706.0,166191.0,80238
58047.0,60186.0,65891.0,74011.0,84128.0,86661.0,80239
87418.0,90558.0,95064.0,97149.0,105565.0,107553.0,80241
52516.0,56954.0,58758.0,59238.0,63743.0,66503.0,80246
45785.0,48688.0,50809.0,53001.0,57916.0,63798.0,80247
74117.0,76765.0,79827.0,85611.0,92436.0,97457.0,80249
46846.0,50832.0,50674.0,53845.0,61659.0,62929.0,80260
N/A,N/A,115125.0,103816.0,112688.0,101110.0,80290
82522.0,81527.0,80131.0,83984.0,88846.0,92974.0,80301
50044.0,52719.0,54793.0,56362.0,56093.0,60649.0,80302
61156.0,62422.0,64937.0,69722.0,74255.0,77344.0,80303
89846.0,99132.0,98049.0,98985.0,111638.0,121534.0,80304
90610.0,92035.0,99885.0,107215.0,114344.0,120933.0,80305
85833.0,89904.0,96418.0,105061.0,109273.0,112444.0,80401
110417.0,114033.0,116627.0,129537.0,142440.0,145315.0,80403
42344.0,44833.0,44226.0,66667.0,77008.0,84093.0,80420
69746.0,78068.0,80865.0,87261.0,96680.0,105617.0,80421
75849.0,77734.0,87184.0,96452.0,95957.0,83529.0,80422
N/A,90885.0,90903.0,96667.0,31125.0,25774.0,80423
88243.0,94440.0,92015.0,117029.0,116050.0,109497.0,80424
137159.0,137260.0,139457.0,N/A,N/A,80125.0,80425
36618.0,45809.0,48654.0,82656.0,N/A,N/A,80426
51250.0,52188.0,53426.0,55448.0,58520.0,62569.0,80427
77969.0,74531.0,73462.0,77885.0,N/A,103750.0,80428
N/A,N/A,N/A,54250.0,57841.0,60313.0,80430
64052.0,63276.0,34012.0,27074.0,29759.0,41620.0,80432
103173.0,109866.0,108193.0,113868.0,120275.0,128580.0,80433
N/A,27000.0,N/A,N/A,N/A,N/A,80434
88194.0,85109.0,68882.0,82670.0,79141.0,86023.0,80435
46607.0,45962.0,N/A,N/A,55057.0,59402.0,80436
37628.0,35987.0,44808.0,55044.0,60526.0,63092.0,80438
107262.0,113975.0,124989.0,132669.0,145901.0,152156.0,80439
66813.0,69276.0,76633.0,81696.0,85106.0,99583.0,80440
49861.0,54095.0,37163.0,62708.0,75714.0,85465.0,80442
65806.0,70857.0,71453.0,87635.0,94868.0,112179.0,80443
68333.0,56406.0,37438.0,44118.0,56458.0,75804.0,80444
72031.0,68272.0,63053.0,63140.0,75500.0,87762.0,80446
89212.0,74809.0,74534.0,76555.0,82661.0,90417.0,80447
57404.0,73359.0,N/A,N/A,55955.0,58618.0,80449
73011.0,58750.0,90096.0,89306.0,89554.0,91176.0,80451
58639.0,58339.0,58575.0,60030.0,66646.0,73906.0,80452
91771.0,94519.0,N/A,N/A,N/A,N/A,80453
105972.0,113788.0,125750.0,145595.0,166587.0,173125.0,80454
44226.0,44474.0,66667.0,76042.0,126875.0,175438.0,80455
59917.0,62045.0,65208.0,91875.0,139135.0,131750.0,80456
95820.0,98125.0,78429.0,110536.0,121250.0,N/A,80457
53971.0,54194.0,70694.0,67083.0,82760.0,77823.0,80459
46765.0,50305.0,65919.0,73763.0,81232.0,94274.0,80461
79318.0,84625.0,84821.0,89833.0,N/A,N/A,80463
101094.0,107852.0,107355.0,114101.0,121834.0,130455.0,80465
73504.0,76645.0,84444.0,81493.0,88259.0,84236.0,80466
60714.0,64267.0,61507.0,71944.0,105160.0,101300.0,80467
N/A,58438.0,59107.0,N/A,N/A,N/A,80468
54130.0,56618.0,57049.0,74138.0,79612.0,111141.0,80469
101667.0,96547.0,99183.0,101280.0,116776.0,131875.0,80470
N/A,N/A,26250.0,26288.0,28966.0,29023.0,80473
65000.0,65625.0,66094.0,83047.0,N/A,N/A,80476
N/A,N/A,44375.0,N/A,N/A,N/A,80477
74727.0,82375.0,81740.0,61613.0,97227.0,109973.0,80478
50250.0,54250.0,48578.0,44750.0,38750.0,42074.0,80480
112083.0,71250.0,N/A,N/A,102857.0,92105.0,80481
66442.0,87794.0,81781.0,55556.0,59530.0,60177.0,80482
64821.0,70625.0,64737.0,64063.0,71597.0,73750.0,80483
78907.0,83731.0,79162.0,85222.0,95675.0,106837.0,80487
N/A,53889.0,N/A,N/A,N/A,N/A,80488
74559.0,76492.0,77212.0,N/A,N/A,N/A,80497
72743.0,77960.0,81177.0,95376.0,101389.0,105227.0,80498
56480.0,60751.0,66259.0,69416.0,77327.0,77705.0,80501
92176.0,97356.0,104560.0,109585.0,113168.0,118465.0,80503
91095.0,95448.0,92977.0,100223.0,108819.0,109671.0,80504
91667.0,112083.0,145833.0,153889.0,166776.0,122143.0,80510
61053.0,61757.0,66324.0,71477.0,85625.0,84856.0,80512
85399.0,93294.0,99803.0,102250.0,108393.0,117024.0,80513
65673.0,67292.0,72950.0,85122.0,94375.0,99389.0,80514
72159.0,76012.0,91705.0,90396.0,74943.0,79896.0,80515
116632.0,118666.0,121461.0,134073.0,150774.0,160590.0,80516
62540.0,65364.0,66292.0,76519.0,84484.0,89659.0,80517
70844.0,70726.0,72865.0,75223.0,77155.0,65139.0,80520
45281.0,48446.0,50760.0,50712.0,51712.0,52679.0,80521
58580.0,63273.0,67080.0,73959.0,81733.0,84440.0,80524
70527.0,73289.0,77900.0,81531.0,88788.0,93349.0,80525
63078.0,67289.0,71749.0,73526.0,80265.0,89098.0,80526
101104.0,103938.0,107106.0,118099.0,120109.0,122133.0,80528
77500.0,79919.0,84000.0,94924.0,111319.0,120172.0,80530
N/A,N/A,N/A,N/A,N/A,50542.0,80532
92284.0,101863.0,115654.0,110247.0,123102.0,132320.0,80534
68333.0,62569.0,72321.0,71250.0,90116.0,98056.0,80535
71172.0,76328.0,85313.0,91894.0,99671.0,103819.0,80536
67452.0,72120.0,75847.0,77187.0,83343.0,83746.0,80537
68031.0,69455.0,77359.0,78698.0,85141.0,85057.0,80538
96818.0,101569.0,117246.0,120125.0,132398.0,136109.0,80540
94863.0,98064.0,101042.0,108060.0,126750.0,127500.0,80542
80011.0,80083.0,70332.0,72833.0,92128.0,95056.0,80543
61250.0,63009.0,64904.0,66250.0,82708.0,91500.0,80545
105909.0,77443.0,79632.0,115132.0,N/A,N/A,80546
106250.0,145264.0,134500.0,156738.0,162976.0,171971.0,80547
87246.0,90456.0,87753.0,93652.0,100508.0,103760.0,80549
94227.0,96907.0,103510.0,109240.0,119502.0,121487.0,80550
72541.0,75675.0,75103.0,79216.0,86320.0,99031.0,80601
113405.0,116500.0,123633.0,130101.0,141140.0,146679.0,80602
85234.0,87490.0,85450.0,92760.0,108152.0,112381.0,80603
57325.0,60938.0,65274.0,68375.0,76753.0,84598.0,80610
77031.0,81736.0,80114.0,83750.0,83750.0,85750.0,80611
N/A,N/A,N/A,88259.0,78250.0,N/A,80612
77567.0,81320.0,86461.0,92961.0,101419.0,106948.0,80615
54701.0,55254.0,60657.0,63417.0,69951.0,71410.0,80620
65567.0,67813.0,71900.0,74821.0,80625.0,80746.0,80621
N/A,N/A,85125.0,N/A,N/A,133707.0,80622
55455.0,62917.0,62917.0,62656.0,64583.0,66771.0,80623
72148.0,72353.0,61974.0,83750.0,85331.0,90039.0,80624
43243.0,44097.0,43327.0,45518.0,48189.0,52470.0,80631
70290.0,73400.0,74655.0,79190.0,83607.0,83255.0,80634
82056.0,86687.0,88284.0,90888.0,105561.0,111145.0,80640
74688.0,75864.0,70579.0,97381.0,107857.0,103389.0,80642
87078.0,86567.0,87795.0,71100.0,97308.0,88125.0,80643
71974.0,76103.0,66618.0,75493.0,72462.0,79500.0,80644
62794.0,57198.0,71400.0,79583.0,82266.0,84327.0,80645
71607.0,83458.0,76975.0,81858.0,89286.0,92432.0,80648
67500.0,67813.0,N/A,86563.0,118333.0,N/A,80649
59143.0,64917.0,59952.0,63080.0,59500.0,56667.0,80650
62120.0,65739.0,68424.0,77804.0,77500.0,88608.0,80651
25531.0,N/A,N/A,N/A,68017.0,53235.0,80652
56779.0,55313.0,57931.0,61650.0,67813.0,59250.0,80653
55065.0,58207.0,62386.0,75000.0,97188.0,99830.0,80654
52655.0,57234.0,59174.0,61870.0,70013.0,72500.0,80701
42054.0,45823.0,48750.0,51923.0,58333.0,63750.0,80705
47475.0,49311.0,49960.0,50758.0,57652.0,62619.0,80720
55000.0,54875.0,54896.0,87600.0,95329.0,100625.0,80721
45833.0,56364.0,60573.0,98250.0,69773.0,71413.0,80722
49896.0,46897.0,57100.0,64574.0,68542.0,74144.0,80723
57566.0,60250.0,50809.0,53021.0,47708.0,61369.0,80726
42744.0,44884.0,44232.0,49516.0,56458.0,65938.0,80727
57188.0,51042.0,57500.0,65926.0,58409.0,65250.0,80728
51667.0,54792.0,55764.0,53750.0,67083.0,49643.0,80729
46061.0,45865.0,52426.0,49432.0,60833.0,70000.0,80731
66875.0,68618.0,68651.0,70263.0,75156.0,78500.0,80733
52257.0,51806.0,49148.0,50257.0,58199.0,56214.0,80734
68021.0,67981.0,65625.0,73295.0,91250.0,86250.0,80735
48750.0,55750.0,64500.0,68438.0,73523.0,75978.0,80736
51250.0,49375.0,50052.0,47308.0,48558.0,53621.0,80737
64063.0,75469.0,51250.0,44750.0,47917.0,38125.0,80740
49125.0,53333.0,61477.0,65469.0,75833.0,80139.0,80741
43750.0,53750.0,62750.0,57188.0,70500.0,80833.0,80742
51750.0,59583.0,53214.0,60586.0,63429.0,67071.0,80743
27500.0,30536.0,33125.0,31429.0,29609.0,42813.0,80744
51625.0,39375.0,51250.0,76250.0,N/A,N/A,80745
N/A,N/A,N/A,37500.0,39583.0,N/A,80746
56250.0,52344.0,53542.0,67500.0,67083.0,85000.0,80747
43750.0,40938.0,N/A,49750.0,64167.0,73750.0,80749
48906.0,53250.0,71094.0,53393.0,80227.0,83839.0,80750
47477.0,53077.0,47260.0,48671.0,52827.0,49221.0,80751
65208.0,65625.0,68750.0,71429.0,79792.0,83438.0,80754
N/A,43393.0,N/A,N/A,N/A,N/A,80755
38125.0,41250.0,44688.0,54375.0,45625.0,66875.0,80757
50361.0,53858.0,62031.0,59659.0,71250.0,66071.0,80758
48256.0,52188.0,51977.0,52844.0,54589.0,56722.0,80759
48750.0,21903.0,21926.0,N/A,N/A,23594.0,80801
54583.0,63958.0,N/A,N/A,45000.0,46667.0,80802
37500.0,31563.0,26750.0,28889.0,30000.0,40313.0,80804
46250.0,45536.0,46250.0,52031.0,58281.0,58125.0,80805
53542.0,49675.0,55174.0,57639.0,61958.0,65833.0,80807
59934.0,67813.0,57868.0,57136.0,65253.0,72891.0,80808
58813.0,52083.0,62059.0,N/A,76875.0,81210.0,80809
54022.0,50547.0,68292.0,70625.0,68750.0,70417.0,80810
58929.0,57917.0,48125.0,38750.0,55875.0,58375.0,80812
44277.0,41679.0,40707.0,36667.0,39830.0,47799.0,80813
72924.0,61875.0,55072.0,59190.0,62979.0,67857.0,80814
52500.0,55000.0,40795.0,41806.0,49750.0,45250.0,80815
54039.0,63911.0,61936.0,64296.0,68552.0,71358.0,80816
64103.0,64020.0,67314.0,74237.0,80425.0,85121.0,80817
72375.0,63906.0,63542.0,57000.0,60000.0,59250.0,80818
39135.0,41917.0,57750.0,60491.0,66328.0,104911.0,80819
71375.0,90313.0,69275.0,66875.0,67778.0,70913.0,80820
50500.0,53807.0,54514.0,57991.0,79643.0,65625.0,80821
55417.0,46607.0,61875.0,60278.0,55417.0,61111.0,80822
46250.0,48250.0,47500.0,N/A,N/A,43750.0,80823
49250.0,58333.0,80278.0,80000.0,135153.0,140438.0,80824
59375.0,63125.0,67969.0,52500.0,57083.0,61000.0,80825
87375.0,68375.0,N/A,48654.0,48629.0,52311.0,80827
48125.0,48219.0,49076.0,48167.0,65511.0,65893.0,80828
67850.0,70132.0,75942.0,70809.0,85176.0,85341.0,80829
55865.0,60938.0,67917.0,63000.0,76500.0,82250.0,80830
90992.0,97925.0,97636.0,111856.0,122479.0,128900.0,80831
52727.0,49453.0,48897.0,69583.0,75417.0,74125.0,80832
51838.0,42734.0,34170.0,36380.0,39131.0,39414.0,80833
35000.0,34500.0,38977.0,38889.0,56250.0,58750.0,80834
46167.0,52222.0,60662.0,54063.0,61563.0,75469.0,80835
50313.0,48558.0,46458.0,49410.0,55441.0,58393.0,80836
67083.0,78750.0,75750.0,72813.0,79250.0,93889.0,80840
53125.0,45714.0,49167.0,51042.0,57679.0,53333.0,80860
56250.0,54500.0,78917.0,67188.0,69444.0,80208.0,80861
69583.0,70625.0,63750.0,74375.0,66250.0,64167.0,80862
73705.0,77420.0,72013.0,81387.0,88349.0,100011.0,80863
51676.0,52153.0,59896.0,63102.0,72917.0,64519.0,80864
47015.0,48215.0,51841.0,58991.0,62835.0,65255.0,80902
41195.0,44689.0,48220.0,52963.0,55184.0,59292.0,80903
49607.0,53423.0,57374.0,60301.0,65339.0,69566.0,80904
42659.0,49347.0,50849.0,55035.0,62925.0,64496.0,80905
65973.0,68701.0,72014.0,76965.0,83724.0,88047.0,80906
49270.0,50966.0,52430.0,59412.0,66247.0,71393.0,80907
108463.0,110768.0,113020.0,120204.0,130275.0,136117.0,80908
43532.0,45471.0,47299.0,49965.0,56665.0,61777.0,80909
38772.0,39775.0,41566.0,46010.0,51900.0,56681.0,80910
65824.0,66559.0,69845.0,70850.0,75184.0,78105.0,80911
N/A,54732.0,72250.0,N/A,N/A,N/A,80913
153750.0,155795.0,157273.0,N/A,N/A,N/A,80914
59461.0,60674.0,61299.0,63647.0,67676.0,67761.0,80915
47475.0,50866.0,51076.0,53984.0,59018.0,63399.0,80916
55528.0,57129.0,61509.0,62918.0,69661.0,72805.0,80917
64840.0,67996.0,71533.0,74644.0,82564.0,82743.0,80918
92635.0,95320.0,99431.0,102730.0,111939.0,116316.0,80919
92983.0,96284.0,96239.0,102356.0,109098.0,111233.0,80920
122294.0,124085.0,125376.0,131696.0,137801.0,143996.0,80921
83034.0,87375.0,91499.0,95055.0,102807.0,107457.0,80922
88121.0,89592.0,90317.0,92332.0,96965.0,103556.0,80923
133983.0,128969.0,129141.0,129158.0,138534.0,137838.0,80924
75969.0,85790.0,86572.0,90971.0,103032.0,107955.0,80925
64632.0,61161.0,104375.0,135000.0,124792.0,138950.0,80926
106440.0,108136.0,125234.0,124074.0,148558.0,141154.0,80927
54375.0,54891.0,67443.0,66250.0,73365.0,115833.0,80928
N/A,N/A,28382.0,N/A,N/A,N/A,80929
61311.0,63145.0,66938.0,60492.0,74844.0,77039.0,80930
N/A,N/A,56494.0,59858.0,N/A,82105.0,80938
85703.0,82358.0,80333.0,82445.0,82828.0,88899.0,80951
36534.0,38750.0,38546.0,39490.0,43724.0,47086.0,81001
31303.0,32430.0,35130.0,37641.0,40217.0,43750.0,81003
34792.0,35813.0,38141.0,40993.0,46827.0,48620.0,81004
47623.0,50779.0,55843.0,61156.0,66607.0,67500.0,81005
53628.0,53165.0,55265.0,60679.0,67077.0,68915.0,81006
67737.0,71553.0,73608.0,75286.0,89530.0,95419.0,81007
51948.0,54806.0,54537.0,57840.0,63803.0,68389.0,81008
44757.0,42670.0,54211.0,55550.0,47038.0,41625.0,81019
45000.0,37031.0,27917.0,31277.0,29731.0,29777.0,81020
84063.0,85625.0,86563.0,N/A,32813.0,N/A,81021
53929.0,46250.0,50139.0,54583.0,56050.0,59847.0,81022
67824.0,73333.0,70114.0,49671.0,55288.0,54058.0,81023
16389.0,16007.0,N/A,N/A,N/A,N/A,81024
43611.0,47500.0,60060.0,62500.0,54375.0,75408.0,81025
46563.0,46250.0,51750.0,46250.0,44750.0,44583.0,81027
34286.0,40469.0,43409.0,56250.0,47656.0,43750.0,81029
51667.0,50313.0,67083.0,47708.0,38750.0,37083.0,81030
33281.0,40625.0,39000.0,50385.0,34167.0,47188.0,81033
38287.0,39583.0,38972.0,45096.0,49167.0,57625.0,81036
41452.0,42198.0,41417.0,43415.0,45379.0,44226.0,81039
32885.0,38165.0,N/A,N/A,N/A,N/A,81040
33125.0,37500.0,40893.0,42065.0,44167.0,45000.0,81041
30625.0,21250.0,N/A,N/A,N/A,12917.0,81043
29375.0,26406.0,25972.0,22361.0,30417.0,32679.0,81044
44375.0,45000.0,45625.0,48750.0,39375.0,58333.0,81045
44875.0,41504.0,42171.0,41480.0,46942.0,46531.0,81047
51319.0,50729.0,41250.0,37500.0,48125.0,42266.0,81049
32081.0,40307.0,51739.0,51267.0,52195.0,60072.0,81050
39609.0,42533.0,43159.0,46435.0,49887.0,62729.0,81052
30708.0,29214.0,34715.0,36389.0,41346.0,46964.0,81054
51806.0,47279.0,45089.0,51563.0,48987.0,53036.0,81055
54886.0,53750.0,58000.0,48984.0,53068.0,53295.0,81057
38500.0,41250.0,50694.0,52679.0,57500.0,60106.0,81058
43125.0,28500.0,N/A,25179.0,N/A,N/A,81059
41842.0,42650.0,43158.0,30536.0,32813.0,46518.0,81062
36250.0,37986.0,38125.0,34135.0,41029.0,50179.0,81063
45556.0,43438.0,39875.0,51000.0,68750.0,45833.0,81064
34518.0,34015.0,30500.0,37734.0,38917.0,48029.0,81067
69536.0,67875.0,79821.0,82618.0,90151.0,95098.0,81069
41328.0,44688.0,44375.0,45938.0,45250.0,53036.0,81071
35000.0,34083.0,34286.0,40000.0,40000.0,43021.0,81073
48750.0,53750.0,39511.0,40847.0,40938.0,43333.0,81076
55156.0,53375.0,49167.0,56106.0,60511.0,54583.0,81077
58533.0,61339.0,34211.0,N/A,37027.0,39243.0,81081
41028.0,41743.0,45877.0,47314.0,52393.0,54788.0,81082
31875.0,N/A,17344.0,16000.0,21250.0,N/A,81084
33750.0,48750.0,53750.0,29732.0,N/A,31328.0,81087
33418.0,33167.0,37840.0,41450.0,49219.0,50833.0,81089
43125.0,37500.0,33750.0,38889.0,46500.0,35227.0,81090
51641.0,51058.0,51979.0,47045.0,46818.0,49722.0,81091
46406.0,47396.0,53889.0,68456.0,73813.0,77708.0,81092
38245.0,37130.0,40233.0,45844.0,52125.0,50020.0,81101
27989.0,30556.0,28428.0,31539.0,33988.0,39423.0,81120
42639.0,45250.0,63000.0,57500.0,62500.0,63000.0,81121
62066.0,73258.0,83065.0,87443.0,100857.0,94450.0,81122
30588.0,44375.0,43162.0,42614.0,34444.0,37173.0,81123
11354.0,11000.0,10272.0,N/A,82262.0,87204.0,81124
41895.0,42176.0,47617.0,48153.0,52533.0,51667.0,81125
20735.0,N/A,54423.0,56250.0,N/A,50776.0,81126
N/A,N/A,72750.0,N/A,N/A,N/A,81128
14556.0,N/A,N/A,N/A,N/A,N/A,81129
61641.0,62969.0,53512.0,55069.0,58482.0,52461.0,81130
24071.0,24495.0,N/A,48611.0,53152.0,60625.0,81131
34800.0,36250.0,38138.0,41465.0,45333.0,58889.0,81132
36923.0,39076.0,39489.0,45000.0,41146.0,55179.0,81133
27222.0,24427.0,N/A,40000.0,44103.0,53482.0,81136
53250.0,51484.0,53977.0,57202.0,60526.0,64226.0,81137
N/A,15781.0,15547.0,N/A,18125.0,N/A,81138
44130.0,43098.0,37747.0,40148.0,44082.0,46211.0,81140
36500.0,37670.0,42011.0,42039.0,53929.0,56953.0,81141
30417.0,46875.0,45363.0,49135.0,46908.0,43056.0,81143
39127.0,39322.0,44080.0,54638.0,61274.0,61554.0,81144
50938.0,60667.0,63929.0,61000.0,65833.0,69138.0,81146
50239.0,52111.0,55247.0,63015.0,67313.0,78949.0,81147
23125.0,29063.0,23125.0,35250.0,40000.0,42188.0,81148
31573.0,32105.0,36346.0,44722.0,41250.0,54727.0,81149
44813.0,44208.0,41635.0,38981.0,42292.0,39542.0,81151
28824.0,25638.0,26290.0,26950.0,29625.0,30709.0,81152
50250.0,54922.0,56875.0,55250.0,71379.0,74283.0,81154
58000.0,60156.0,71563.0,42500.0,44297.0,45982.0,81155
55057.0,57882.0,56611.0,63656.0,67500.0,70850.0,81201
N/A,N/A,N/A,130449.0,N/A,42130.0,81210
53731.0,52813.0,52287.0,54747.0,60529.0,62132.0,81211
46946.0,49200.0,55881.0,54818.0,57262.0,63545.0,81212
66875.0,65313.0,51563.0,65625.0,57813.0,237955.0,81220
46389.0,41250.0,34886.0,36471.0,37016.0,41000.0,81221
N/A,76094.0,58859.0,N/A,N/A,N/A,81222
31905.0,33462.0,35000.0,38634.0,42534.0,46587.0,81223
69714.0,84688.0,74375.0,76447.0,84769.0,97535.0,81224
63616.0,91136.0,80521.0,94091.0,101550.0,93182.0,81225
42684.0,48125.0,47321.0,52623.0,58487.0,59450.0,81226
52707.0,51646.0,55242.0,58032.0,70377.0,71263.0,81230
51058.0,57361.0,N/A,53897.0,55560.0,57664.0,81233
51563.0,56518.0,38750.0,50500.0,59205.0,67750.0,81235
59484.0,61288.0,62292.0,71953.0,91082.0,96372.0,81236
76607.0,N/A,N/A,136250.0,N/A,N/A,81237
N/A,N/A,N/A,N/A,39475.0,N/A,81239
62500.0,67599.0,82344.0,75100.0,81583.0,79514.0,81240
46750.0,48750.0,66250.0,83138.0,68826.0,93889.0,81242
52917.0,87917.0,78438.0,68333.0,74250.0,70385.0,81243
53281.0,52000.0,53958.0,54178.0,55450.0,48875.0,81244
55990.0,56731.0,N/A,120298.0,130872.0,N/A,81248
55781.0,60208.0,61667.0,67903.0,70054.0,75333.0,81251
43059.0,48631.0,55132.0,56431.0,62284.0,70825.0,81252
86250.0,90625.0,85139.0,63646.0,68393.0,73061.0,81253
70516.0,72041.0,71386.0,74542.0,80346.0,83209.0,81301
62515.0,70275.0,69659.0,78596.0,89688.0,94565.0,81303
41382.0,40060.0,31894.0,30823.0,30652.0,32885.0,81320
43859.0,50658.0,50927.0,57929.0,59571.0,59737.0,81321
63056.0,56250.0,57635.0,66439.0,67277.0,69864.0,81323
42361.0,48750.0,62905.0,67861.0,75179.0,72279.0,81324
44886.0,63889.0,47250.0,47188.0,65972.0,57000.0,81325
53871.0,52109.0,44271.0,59901.0,79500.0,83229.0,81326
36818.0,50139.0,70750.0,73182.0,85250.0,91000.0,81327
54798.0,50208.0,56125.0,63393.0,65330.0,64986.0,81328
44886.0,48854.0,55833.0,54545.0,77556.0,81000.0,81331
41071.0,51458.0,72500.0,75298.0,98750.0,117500.0,81332
27391.0,25764.0,27095.0,28571.0,37898.0,26513.0,81334
N/A,N/A,N/A,N/A,N/A,103476.0,81335
43396.0,44436.0,51687.0,53985.0,57904.0,63541.0,81401
60411.0,62633.0,62896.0,66925.0,77011.0,73636.0,81403
51146.0,55125.0,60227.0,64567.0,83071.0,71840.0,81410
48119.0,48057.0,42415.0,45125.0,50116.0,56458.0,81413
69375.0,67813.0,55665.0,57761.0,56531.0,57528.0,81415
42176.0,43774.0,43161.0,50994.0,50835.0,52174.0,81416
41838.0,52143.0,61316.0,58750.0,62105.0,57500.0,81418
42043.0,40417.0,41900.0,45000.0,55625.0,58125.0,81419
42000.0,37083.0,24412.0,23750.0,25278.0,28021.0,81422
58864.0,59485.0,62806.0,61726.0,57986.0,61316.0,81423
50676.0,41827.0,32578.0,32917.0,34821.0,34821.0,81424
43819.0,49722.0,57734.0,61225.0,65966.0,71824.0,81425
92000.0,97500.0,107500.0,109519.0,121667.0,125938.0,81426
61413.0,68090.0,68295.0,66552.0,71488.0,82851.0,81427
46250.0,50298.0,71490.0,70313.0,76910.0,76964.0,81428
N/A,N/A,43125.0,45769.0,49327.0,58750.0,81429
61346.0,85938.0,83897.0,86471.0,68654.0,87273.0,81430
48875.0,62250.0,76500.0,66250.0,85263.0,87900.0,81431
62232.0,64076.0,70875.0,66397.0,75833.0,87547.0,81432
45000.0,52857.0,54000.0,59750.0,62750.0,72639.0,81433
29598.0,N/A,N/A,N/A,N/A,101750.0,81434
66815.0,66981.0,66563.0,71919.0,75258.0,81777.0,81435
36677.0,38013.0,39187.0,40362.0,45332.0,48500.0,81501
55365.0,58216.0,62650.0,65352.0,66968.0,71681.0,81503
54447.0,54571.0,56272.0,58308.0,63946.0,67907.0,81504
59914.0,65181.0,71279.0,79117.0,82731.0,87677.0,81505
53707.0,54155.0,63565.0,74136.0,80570.0,76464.0,81506
79550.0,85007.0,82348.0,92179.0,99149.0,106039.0,81507
38343.0,41250.0,47408.0,49677.0,49796.0,50769.0,81520
58844.0,60863.0,52384.0,65823.0,73826.0,82632.0,81521
