ZIP,Year,Income
70533,2020,50307.0
70534,2020,36250.0
70535,2020,42781.0
70537,2020,50086.0
70538,2020,41236.0
70541,2020,24844.0
70542,2020,74902.0
70543,2020,83506.0
70544,2020,46040.0
70546,2020,38462.0
70548,2020,41063.0
70549,2020,34536.0
70551,2020,
70552,2020,31875.0
70554,2020,26578.0
70555,2020,59982.0
70556,2020,37708.0
70559,2020,61842.0
70560,2020,47314.0
70563,2020,67166.0
70570,2020,40906.0
70576,2020,36919.0
70577,2020,43933.0
70578,2020,54756.0
70580,2020,50972.0
70581,2020,
70582,2020,50059.0
70583,2020,52045.0
70584,2020,38695.0
70585,2020,24350.0
70586,2020,31118.0
70589,2020,35819.0
70591,2020,56097.0
70592,2020,82301.0
70601,2020,37006.0
70605,2020,70836.0
70607,2020,39342.0
70611,2020,82469.0
70615,2020,35173.0
70630,2020,60722.0
70631,2020,
70632,2020,105625.0
70633,2020,70985.0
70634,2020,52208.0
70637,2020,104003.0
70638,2020,40901.0
70639,2020,
70640,2020,12372.0
70643,2020,28711.0
70644,2020,
70645,2020,47969.0
70647,2020,59770.0
70648,2020,53021.0
70650,2020,
70651,2020,
70652,2020,47778.0
70653,2020,42455.0
70655,2020,46944.0
70656,2020,50023.0
70657,2020,54629.0
70658,2020,73750.0
70659,2020,54135.0
70660,2020,60382.0
70661,2020,31607.0
70662,2020,57434.0
70663,2020,54967.0
70665,2020,72337.0
70668,2020,40842.0
70669,2020,50667.0
70706,2020,77305.0
70710,2020,79590.0
70711,2020,79013.0
70712,2020,71635.0
70714,2020,65170.0
70715,2020,42813.0
70719,2020,67712.0
70721,2020,73063.0
70722,2020,63061.0
70723,2020,46189.0
70725,2020,
70726,2020,69205.0
70729,2020,
70730,2020,53974.0
70732,2020,52527.0
70733,2020,44695.0
70734,2020,106699.0
70736,2020,20104.0
70737,2020,74863.0
70739,2020,103316.0
70740,2020,46536.0
70743,2020,122569.0
70744,2020,60982.0
70747,2020,
70748,2020,46484.0
70749,2020,33304.0
70750,2020,27578.0
70752,2020,
70753,2020,24542.0
70754,2020,60129.0
70755,2020,49375.0
70756,2020,
70757,2020,54219.0
70759,2020,33125.0
70760,2020,34399.0
70761,2020,36417.0
70762,2020,
70763,2020,100846.0
70764,2020,52315.0
70767,2020,63343.0
70769,2020,100458.0
70770,2020,75469.0
70772,2020,39715.0
70773,2020,
70774,2020,81777.0
70775,2020,63698.0
70776,2020,56529.0
70777,2020,64859.0
70778,2020,97979.0
70780,2020,73710.0
70782,2020,
70783,2020,73631.0
70785,2020,71395.0
70787,2020,21378.0
70788,2020,44632.0
70789,2020,19606.0
70791,2020,78231.0
70801,2020,97255.0
70802,2020,27723.0
70805,2020,24277.0
70806,2020,42941.0
70807,2020,33973.0
70808,2020,64712.0
70809,2020,67371.0
70810,2020,92255.0
70811,2020,48381.0
70812,2020,38235.0
70814,2020,46394.0
70815,2020,50862.0
70816,2020,53831.0
70817,2020,91639.0
70818,2020,72778.0
70819,2020,65774.0
70820,2020,31442.0
70836,2020,
71001,2020,33052.0
71002,2020,
71003,2020,43897.0
71004,2020,31105.0
71006,2020,76687.0
71007,2020,57868.0
71008,2020,26683.0
71009,2020,
71016,2020,35417.0
71018,2020,26146.0
71019,2020,34459.0
71021,2020,20665.0
71023,2020,26523.0
71024,2020,38099.0
71027,2020,44364.0
71028,2020,22743.0
71029,2020,45357.0
71030,2020,49545.0
71031,2020,28825.0
71032,2020,45156.0
71033,2020,54010.0
71034,2020,51382.0
71037,2020,58229.0
71038,2020,25776.0
71039,2020,39750.0
71040,2020,23954.0
71043,2020,48132.0
71044,2020,51196.0
71045,2020,61035.0
71046,2020,44004.0
71047,2020,47160.0
71048,2020,74836.0
71049,2020,56882.0
71051,2020,70516.0
71052,2020,29066.0
71055,2020,29921.0
71060,2020,54007.0
71061,2020,42431.0
71063,2020,37303.0
71064,2020,34346.0
71065,2020,27847.0
71067,2020,50441.0
71068,2020,25554.0
71069,2020,34643.0
71070,2020,59063.0
71071,2020,34680.0
71072,2020,37813.0
71073,2020,31855.0
71075,2020,26318.0
71078,2020,73393.0
71079,2020,40648.0
71082,2020,25141.0
71101,2020,18957.0
71103,2020,36814.0
71104,2020,46519.0
71105,2020,53085.0
71106,2020,58970.0
71107,2020,40994.0
71108,2020,30821.0
71109,2020,25999.0
71110,2020,51414.0
71111,2020,54316.0
71112,2020,52072.0
71115,2020,50632.0
71118,2020,44799.0
71119,2020,38573.0
71129,2020,40012.0
71201,2020,46745.0
71202,2020,23370.0
71203,2020,47668.0
71219,2020,61157.0
71220,2020,31684.0
71222,2020,28512.0
71223,2020,31818.0
71225,2020,65061.0
71226,2020,39500.0
71227,2020,49442.0
71229,2020,73033.0
71232,2020,32818.0
71233,2020,
71234,2020,62404.0
71235,2020,50208.0
71237,2020,32108.0
71238,2020,63494.0
71241,2020,52161.0
71242,2020,
71243,2020,55847.0
71245,2020,23462.0
71247,2020,32639.0
71250,2020,
71251,2020,37600.0
71253,2020,28333.0
71254,2020,20729.0
71256,2020,40052.0
71259,2020,48500.0
71260,2020,33344.0
71261,2020,25337.0
71263,2020,42538.0
71264,2020,74500.0
71266,2020,54147.0
71268,2020,64280.0
71269,2020,41195.0
71270,2020,36142.0
71275,2020,43409.0
71276,2020,63681.0
71277,2020,25875.0
71280,2020,56809.0
71282,2020,31654.0
71286,2020,50893.0
71291,2020,58561.0
71292,2020,41956.0
71295,2020,34565.0
71301,2020,33780.0
71302,2020,26879.0
71303,2020,59460.0
71322,2020,24607.0
71323,2020,23170.0
71325,2020,24067.0
71326,2020,43542.0
71327,2020,46786.0
71328,2020,62819.0
71331,2020,126771.0
71333,2020,
71334,2020,35358.0
71336,2020,40666.0
71340,2020,23194.0
71341,2020,43750.0
71342,2020,51786.0
71343,2020,40833.0
71346,2020,47730.0
71350,2020,26421.0
71351,2020,39804.0
71353,2020,29801.0
71354,2020,38906.0
71355,2020,38770.0
71356,2020,27500.0
71357,2020,33438.0
71358,2020,57713.0
71360,2020,53673.0
71362,2020,42419.0
71366,2020,31222.0
71367,2020,
71368,2020,41375.0
71369,2020,21827.0
71371,2020,65455.0
71373,2020,37689.0
71375,2020,24923.0
71377,2020,52284.0
71378,2020,26189.0
71401,2020,90156.0
71403,2020,66176.0
71404,2020,54392.0
71405,2020,60132.0
71406,2020,
71407,2020,
71409,2020,46500.0
71410,2020,43750.0
71411,2020,30844.0
71414,2020,13854.0
71415,2020,
71416,2020,24497.0
71417,2020,32222.0
71418,2020,33309.0
71419,2020,52750.0
71422,2020,30000.0
71423,2020,54375.0
71424,2020,49843.0
71426,2020,25000.0
71427,2020,27647.0
71429,2020,46333.0
71430,2020,43103.0
71432,2020,60114.0
71433,2020,39949.0
71434,2020,
71435,2020,45500.0
71438,2020,55455.0
71439,2020,42357.0
71441,2020,140129.0
71446,2020,49258.0
71447,2020,35904.0
71449,2020,31786.0
71450,2020,33295.0
71452,2020,
71454,2020,41233.0
71456,2020,51222.0
71457,2020,30018.0
71459,2020,46264.0
71461,2020,40000.0
71462,2020,38920.0
71463,2020,41700.0
71465,2020,38571.0
71466,2020,51100.0
71467,2020,67917.0
71468,2020,24800.0
71469,2020,35301.0
71472,2020,
71473,2020,
71474,2020,76250.0
71479,2020,53866.0
71480,2020,12358.0
71483,2020,34357.0
71485,2020,83015.0
71486,2020,34035.0
71601,2020,29948.0
71602,2020,50932.0
71603,2020,43218.0
71630,2020,29167.0
71631,2020,37708.0
71635,2020,49979.0
71638,2020,33811.0
71639,2020,37419.0
71640,2020,24028.0
71642,2020,
71643,2020,27000.0
71644,2020,38077.0
71646,2020,39569.0
71647,2020,50217.0
71651,2020,45469.0
71652,2020,47500.0
71653,2020,44955.0
71654,2020,29808.0
71655,2020,43197.0
71658,2020,35321.0
71659,2020,
71660,2020,58889.0
71661,2020,32000.0
71662,2020,
71663,2020,41750.0
71665,2020,44435.0
71667,2020,50105.0
71670,2020,35972.0
71671,2020,41388.0
71674,2020,32237.0
71675,2020,39792.0
71676,2020,32159.0
71677,2020,30179.0
71701,2020,39580.0
71720,2020,30694.0
71722,2020,
71724,2020,62940.0
71725,2020,
71726,2020,26228.0
71728,2020,
71730,2020,46724.0
71740,2020,54282.0
71742,2020,35770.0
71743,2020,52396.0
71744,2020,51275.0
71745,2020,71250.0
71747,2020,39464.0
71748,2020,
71749,2020,31673.0
71751,2020,38622.0
71752,2020,27734.0
71753,2020,36435.0
71758,2020,
71759,2020,44313.0
71762,2020,47917.0
71763,2020,43264.0
71764,2020,52237.0
71765,2020,31721.0
71766,2020,41442.0
71770,2020,34643.0
71772,2020,
71801,2020,50100.0
71820,2020,
71822,2020,49554.0
71823,2020,36250.0
71825,2020,58281.0
71826,2020,30893.0
71827,2020,76094.0
71832,2020,48772.0
71833,2020,38108.0
71834,2020,55305.0
71835,2020,52986.0
71836,2020,47543.0
71837,2020,47450.0
71838,2020,31693.0
71839,2020,25871.0
71841,2020,50060.0
71842,2020,46076.0
71845,2020,31923.0
71846,2020,43170.0
71847,2020,31058.0
71851,2020,44531.0
71852,2020,41128.0
71853,2020,17370.0
71854,2020,44473.0
71855,2020,50625.0
71857,2020,38151.0
71858,2020,40788.0
71859,2020,31579.0
71860,2020,28307.0
71861,2020,45573.0
71862,2020,34455.0
71864,2020,
71865,2020,51500.0
71866,2020,56932.0
71901,2020,46027.0
71909,2020,56595.0
71913,2020,48765.0
71921,2020,51838.0
71922,2020,30000.0
71923,2020,38597.0
71929,2020,55283.0
71933,2020,30677.0
71935,2020,34844.0
71937,2020,43077.0
71940,2020,45500.0
71941,2020,56438.0
71942,2020,
71943,2020,32073.0
71944,2020,41000.0
71945,2020,21730.0
71949,2020,29904.0
71950,2020,51875.0
71953,2020,41037.0
71956,2020,40184.0
71957,2020,47944.0
71958,2020,36563.0
71959,2020,43438.0
71960,2020,40208.0
71961,2020,37197.0
71962,2020,29784.0
71964,2020,42037.0
71965,2020,26548.0
71968,2020,73211.0
71969,2020,36250.0
71970,2020,39643.0
71971,2020,38553.0
71972,2020,56683.0
71973,2020,34219.0
72001,2020,26789.0
72002,2020,69175.0
72003,2020,49375.0
72004,2020,29375.0
72005,2020,43125.0
72006,2020,33289.0
72007,2020,67545.0
72010,2020,40363.0
72011,2020,62944.0
72012,2020,63069.0
72013,2020,44937.0
72015,2020,59302.0
72016,2020,44127.0
72017,2020,26000.0
72019,2020,73066.0
72020,2020,38088.0
72021,2020,31533.0
72022,2020,73256.0
72023,2020,62839.0
72024,2020,47632.0
72025,2020,40893.0
72026,2020,51389.0
72027,2020,55625.0
72029,2020,28864.0
72030,2020,34833.0
72031,2020,37674.0
72032,2020,49051.0
72034,2020,52896.0
72036,2020,17850.0
72037,2020,
72038,2020,
72039,2020,62083.0
72040,2020,39625.0
72041,2020,49500.0
72042,2020,50152.0
72044,2020,51818.0
72045,2020,44769.0
72046,2020,48750.0
72047,2020,49286.0
72048,2020,
72051,2020,41667.0
72052,2020,
72053,2020,
72055,2020,51437.0
72057,2020,91250.0
72058,2020,63125.0
72060,2020,38315.0
72061,2020,63750.0
72063,2020,43508.0
72064,2020,51373.0
72065,2020,65879.0
72066,2020,
72067,2020,37134.0
72068,2020,52019.0
72069,2020,53719.0
72070,2020,56667.0
72072,2020,48125.0
72073,2020,62273.0
72074,2020,
72076,2020,48078.0
72079,2020,48718.0
72080,2020,28750.0
72081,2020,43043.0
72082,2020,26440.0
72083,2020,31875.0
72084,2020,50469.0
72085,2020,38333.0
72086,2020,50161.0
72087,2020,61144.0
72088,2020,42500.0
72101,2020,52150.0
72102,2020,49420.0
72103,2020,54802.0
72104,2020,43610.0
72106,2020,46467.0
72107,2020,52420.0
72110,2020,40919.0
72111,2020,64891.0
72112,2020,36291.0
72113,2020,63852.0
72114,2020,23274.0
72116,2020,70071.0
72117,2020,33764.0
72118,2020,43595.0
72120,2020,64695.0
72121,2020,38362.0
72122,2020,
72123,2020,26625.0
72125,2020,34205.0
72126,2020,54050.0
72127,2020,60769.0
72128,2020,58571.0
72129,2020,67759.0
72130,2020,38466.0
72131,2020,46771.0
72132,2020,57182.0
72134,2020,82995.0
72135,2020,72857.0
72136,2020,50685.0
72137,2020,42567.0
72139,2020,22500.0
72140,2020,55000.0
72141,2020,34632.0
72142,2020,61500.0
72143,2020,43415.0
72150,2020,58324.0
72152,2020,19058.0
72153,2020,46339.0
72156,2020,115673.0
72157,2020,55371.0
72160,2020,49437.0
72165,2020,
72166,2020,62917.0
72167,2020,51313.0
72168,2020,
72169,2020,
72170,2020,47955.0
72173,2020,57680.0
72175,2020,32350.0
72176,2020,56897.0
72178,2020,
72179,2020,41719.0
72182,2020,
72201,2020,95417.0
72202,2020,43391.0
72204,2020,36121.0
72205,2020,54585.0
72206,2020,38919.0
72207,2020,74369.0
72209,2020,38614.0
72210,2020,53750.0
72211,2020,62940.0
72212,2020,103295.0
72223,2020,93380.0
72227,2020,72754.0
72301,2020,32620.0
72311,2020,
72315,2020,43097.0
72320,2020,
72321,2020,73125.0
72322,2020,24643.0
72324,2020,48859.0
72325,2020,
72326,2020,36088.0
72327,2020,46944.0
72330,2020,41691.0
72331,2020,41577.0
72332,2020,16875.0
72333,2020,33920.0
72335,2020,37867.0
72339,2020,26440.0
72340,2020,57125.0
72341,2020,43621.0
72342,2020,35113.0
72346,2020,
72347,2020,43036.0
72348,2020,41591.0
72350,2020,29231.0
72351,2020,31250.0
72354,2020,36119.0
72355,2020,56875.0
72358,2020,23867.0
72359,2020,29028.0
72360,2020,19306.0
72364,2020,72791.0
72365,2020,26382.0
72366,2020,36635.0
72367,2020,
72368,2020,57955.0
72370,2020,36553.0
72372,2020,28269.0
72373,2020,24167.0
72374,2020,73556.0
72376,2020,33929.0
72377,2020,12315.0
72384,2020,35568.0
72386,2020,51090.0
72389,2020,
72390,2020,23560.0
72392,2020,39758.0
72394,2020,33177.0
72395,2020,62616.0
72396,2020,46075.0
72401,2020,43330.0
72404,2020,59984.0
72405,2020,
72410,2020,32955.0
72411,2020,52786.0
72412,2020,50673.0
72413,2020,61188.0
72414,2020,39375.0
72415,2020,49647.0
72416,2020,55825.0
72417,2020,58568.0
72419,2020,47880.0
72421,2020,24969.0
72422,2020,35963.0
72424,2020,
72425,2020,
72426,2020,51250.0
72427,2020,19861.0
72428,2020,
72429,2020,48036.0
72430,2020,32026.0
72431,2020,50000.0
72432,2020,46578.0
72433,2020,31351.0
72434,2020,44750.0
72435,2020,72500.0
72436,2020,48611.0
72437,2020,50721.0
72438,2020,32083.0
72440,2020,46500.0
72441,2020,
72442,2020,55734.0
72443,2020,45938.0
72444,2020,39231.0
72445,2020,51875.0
72447,2020,39547.0
72449,2020,36250.0
72450,2020,48543.0
72453,2020,39500.0
72454,2020,39491.0
72455,2020,45713.0
72456,2020,33988.0
72457,2020,52500.0
72458,2020,63667.0
72459,2020,35278.0
72460,2020,21409.0
72461,2020,42113.0
72462,2020,32750.0
72464,2020,31500.0
72466,2020,32321.0
72467,2020,
72469,2020,38750.0
72470,2020,47500.0
72471,2020,45161.0
72472,2020,38532.0
72473,2020,43688.0
72476,2020,37184.0
72478,2020,26149.0
72479,2020,49243.0
72482,2020,27254.0
72501,2020,49739.0
72512,2020,34821.0
72513,2020,34464.0
72517,2020,
72519,2020,36500.0
72520,2020,
72521,2020,44272.0
72522,2020,41771.0
72523,2020,30703.0
72524,2020,17708.0
72526,2020,26875.0
72527,2020,92635.0
72528,2020,
72529,2020,35078.0
72530,2020,35500.0
72531,2020,41061.0
72532,2020,39324.0
72533,2020,33173.0
72534,2020,39922.0
72536,2020,40250.0
72537,2020,43816.0
72538,2020,37028.0
72539,2020,
72540,2020,57917.0
72542,2020,37277.0
72543,2020,49223.0
72544,2020,35596.0
72546,2020,
72550,2020,62073.0
72553,2020,
72554,2020,46422.0
72555,2020,51544.0
72556,2020,45972.0
72560,2020,34577.0
72561,2020,48047.0
72562,2020,33955.0
72564,2020,
72565,2020,52794.0
72566,2020,
72567,2020,27000.0
72568,2020,40833.0
72569,2020,
72571,2020,48022.0
72572,2020,51542.0
72573,2020,
72576,2020,31372.0
72577,2020,46827.0
72578,2020,86182.0
72579,2020,51667.0
72581,2020,36950.0
72583,2020,28036.0
72584,2020,45694.0
72585,2020,
72587,2020,
72601,2020,47147.0
72611,2020,48882.0
72616,2020,53913.0
72617,2020,75859.0
72619,2020,36563.0
72623,2020,54338.0
72624,2020,50781.0
72626,2020,30547.0
72628,2020,42950.0
72629,2020,29375.0
72630,2020,36167.0
72631,2020,47200.0
72632,2020,43944.0
72633,2020,51632.0
72634,2020,39177.0
72635,2020,38761.0
72636,2020,
72638,2020,46648.0
72639,2020,46875.0
72640,2020,66250.0
72641,2020,30430.0
72642,2020,50253.0
72644,2020,36268.0
72645,2020,30964.0
72648,2020,71743.0
72650,2020,33788.0
72651,2020,60159.0
72653,2020,44832.0
72655,2020,36722.0
72658,2020,44286.0
72660,2020,67589.0
72661,2020,24902.0
72662,2020,45917.0
72663,2020,
72666,2020,
72668,2020,77527.0
72669,2020,33036.0
72670,2020,
72672,2020,
72675,2020,37708.0
72677,2020,40875.0
72679,2020,
72680,2020,36667.0
72682,2020,46298.0
72683,2020,67159.0
72685,2020,38000.0
72686,2020,70484.0
72687,2020,38325.0
72701,2020,41851.0
72703,2020,49529.0
72704,2020,69778.0
72712,2020,87336.0
72713,2020,
72714,2020,73098.0
72715,2020,69051.0
72717,2020,38929.0
72718,2020,131729.0
72719,2020,85106.0
72721,2020,81018.0
72722,2020,52500.0
72727,2020,61107.0
72729,2020,28000.0
72730,2020,62989.0
72732,2020,70071.0
72734,2020,55940.0
72736,2020,62821.0
72738,2020,73583.0
72739,2020,57639.0
72740,2020,40818.0
72742,2020,47073.0
72744,2020,50463.0
72745,2020,75434.0
72747,2020,
72751,2020,90688.0
72752,2020,
72753,2020,63361.0
72756,2020,53368.0
72758,2020,75513.0
72760,2020,51250.0
72761,2020,57225.0
72762,2020,63059.0
72764,2020,50183.0
72768,2020,51618.0
72769,2020,46575.0
72773,2020,53750.0
72774,2020,55625.0
72776,2020,30547.0
72801,2020,34511.0
72802,2020,56105.0
72821,2020,26149.0
72823,2020,47058.0
72824,2020,57098.0
72826,2020,
72827,2020,
72830,2020,37704.0
72832,2020,31667.0
72833,2020,48500.0
72834,2020,53486.0
72835,2020,28750.0
72837,2020,41655.0
72838,2020,33333.0
72839,2020,42206.0
72840,2020,32396.0
72841,2020,25982.0
72842,2020,39676.0
72843,2020,48068.0
72845,2020,60750.0
72846,2020,41004.0
72847,2020,50035.0
72851,2020,64442.0
72852,2020,38551.0
72853,2020,31806.0
72854,2020,39167.0
72855,2020,41176.0
72856,2020,45682.0
72857,2020,58482.0
72858,2020,53125.0
72860,2020,
72863,2020,49231.0
72865,2020,51250.0
72901,2020,37728.0
72903,2020,50307.0
72904,2020,34671.0
72908,2020,54552.0
72916,2020,74489.0
72921,2020,50710.0
72923,2020,44361.0
72926,2020,27468.0
72927,2020,42110.0
72928,2020,35000.0
72930,2020,
72932,2020,45364.0
72933,2020,43646.0
72934,2020,24518.0
72935,2020,37143.0
72936,2020,58875.0
72937,2020,45145.0
72938,2020,43563.0
72940,2020,54493.0
72941,2020,59571.0
72943,2020,48854.0
72944,2020,44265.0
72945,2020,31566.0
72946,2020,55679.0
72947,2020,36415.0
72948,2020,
72949,2020,36028.0
72950,2020,54141.0
72951,2020,33558.0
72952,2020,47813.0
72955,2020,35561.0
72956,2020,50812.0
72958,2020,42417.0
72959,2020,43271.0
73001,2020,
73002,2020,55536.0
73003,2020,66593.0
73004,2020,70333.0
73005,2020,43421.0
73006,2020,44777.0
73007,2020,133576.0
73008,2020,51988.0
73009,2020,51563.0
73010,2020,76730.0
73011,2020,29375.0
73012,2020,103259.0
73013,2020,92926.0
73014,2020,63882.0
73015,2020,37583.0
73016,2020,97813.0
73017,2020,41923.0
73018,2020,51359.0
73020,2020,81975.0
73021,2020,43681.0
73024,2020,49564.0
73025,2020,151347.0
73026,2020,87721.0
73027,2020,50417.0
73028,2020,49007.0
73029,2020,55469.0
73030,2020,50452.0
73031,2020,
73032,2020,50625.0
73033,2020,46000.0
73034,2020,98537.0
73036,2020,46517.0
73038,2020,51042.0
73040,2020,48587.0
73041,2020,75781.0
73042,2020,49917.0
73043,2020,35833.0
73044,2020,57431.0
73045,2020,63480.0
73047,2020,55664.0
73048,2020,50000.0
73049,2020,64337.0
73050,2020,
73051,2020,57813.0
73052,2020,46580.0
73053,2020,46250.0
73054,2020,50781.0
73055,2020,49944.0
73056,2020,62813.0
73057,2020,51486.0
73058,2020,
73059,2020,60465.0
73061,2020,84886.0
73062,2020,51048.0
73063,2020,53611.0
73064,2020,81313.0
73065,2020,82359.0
73066,2020,57250.0
73067,2020,59343.0
73068,2020,69625.0
73069,2020,47791.0
73071,2020,50057.0
73072,2020,67864.0
73073,2020,60718.0
73074,2020,51806.0
73075,2020,44559.0
73077,2020,56135.0
73078,2020,84238.0
73079,2020,63214.0
73080,2020,60645.0
73082,2020,49596.0
73084,2020,35811.0
73086,2020,55412.0
73089,2020,87347.0
73090,2020,83125.0
73092,2020,45000.0
73093,2020,73170.0
73095,2020,65339.0
73096,2020,50308.0
73098,2020,53047.0
73099,2020,76507.0
73102,2020,57278.0
73103,2020,51990.0
73104,2020,53358.0
73105,2020,51792.0
73106,2020,40278.0
73107,2020,46392.0
73108,2020,29742.0
73109,2020,32277.0
73110,2020,43645.0
73111,2020,32624.0
73112,2020,48258.0
73114,2020,38523.0
73115,2020,43380.0
73116,2020,80722.0
73117,2020,25661.0
73118,2020,58387.0
73119,2020,38724.0
73120,2020,53114.0
73121,2020,60952.0
73122,2020,44571.0
73127,2020,38423.0
73128,2020,65568.0
73129,2020,35135.0
73130,2020,60258.0
73131,2020,92783.0
73132,2020,51398.0
73134,2020,53891.0
73135,2020,62500.0
73139,2020,45107.0
73141,2020,43963.0
73142,2020,82103.0
73145,2020,56808.0
73149,2020,37567.0
73150,2020,74586.0
73151,2020,183491.0
73159,2020,51143.0
73160,2020,67478.0
73162,2020,80363.0
73165,2020,108458.0
73169,2020,67875.0
73170,2020,81808.0
73173,2020,123104.0
73179,2020,92429.0
73401,2020,52663.0
73425,2020,11484.0
73430,2020,72039.0
73432,2020,56739.0
73433,2020,49700.0
73434,2020,45625.0
73435,2020,
73436,2020,
73437,2020,51458.0
73438,2020,41447.0
73439,2020,44330.0
73440,2020,40875.0
73441,2020,41500.0
73442,2020,60750.0
73443,2020,52788.0
73444,2020,
73446,2020,50691.0
73447,2020,48185.0
73448,2020,48640.0
73449,2020,55502.0
73450,2020,42279.0
73453,2020,77292.0
73455,2020,48393.0
73456,2020,35938.0
73458,2020,48500.0
73459,2020,52143.0
73460,2020,39004.0
73461,2020,41042.0
73463,2020,55577.0
73481,2020,41364.0
73487,2020,24063.0
73488,2020,
73491,2020,53750.0
73501,2020,41047.0
73503,2020,50444.0
73505,2020,52877.0
73507,2020,51182.0
73520,2020,48750.0
73521,2020,50460.0
73526,2020,64728.0
73527,2020,74023.0
73528,2020,56806.0
73529,2020,51744.0
73530,2020,40625.0
73531,2020,89375.0
73532,2020,61339.0
73533,2020,51514.0
73537,2020,45673.0
73538,2020,75409.0
73539,2020,66349.0
73540,2020,50179.0
73541,2020,48233.0
73542,2020,39551.0
73543,2020,67321.0
73544,2020,57266.0
73546,2020,38973.0
73547,2020,46750.0
73548,2020,
73549,2020,80000.0
73550,2020,51538.0
73551,2020,39792.0
73552,2020,62639.0
73553,2020,152813.0
73554,2020,47039.0
73555,2020,
73556,2020,43750.0
73557,2020,100250.0
73559,2020,30139.0
73560,2020,50929.0
73562,2020,81071.0
73564,2020,51250.0
73565,2020,33750.0
73566,2020,34293.0
73567,2020,48917.0
73568,2020,28750.0
73569,2020,39107.0
73570,2020,40139.0
73571,2020,
73572,2020,49381.0
73573,2020,46534.0
73601,2020,51060.0
73620,2020,54539.0
73622,2020,41250.0
73624,2020,47554.0
73625,2020,63750.0
73626,2020,60066.0
73627,2020,35795.0
73628,2020,59821.0
73632,2020,50446.0
73638,2020,37083.0
73639,2020,43295.0
73641,2020,45893.0
73642,2020,40625.0
73644,2020,50704.0
73645,2020,42614.0
73646,2020,67045.0
73647,2020,64750.0
73650,2020,55375.0
73651,2020,31167.0
73654,2020,80417.0
73655,2020,50733.0
73658,2020,55833.0
73659,2020,66250.0
73660,2020,36058.0
73661,2020,58158.0
73662,2020,45938.0
73663,2020,46094.0
73664,2020,95433.0
73666,2020,70125.0
73667,2020,58000.0
73668,2020,
73669,2020,54632.0
73673,2020,46000.0
73701,2020,42473.0
73703,2020,63498.0
73716,2020,67813.0
73717,2020,50750.0
73718,2020,64750.0
73719,2020,82250.0
73720,2020,43333.0
73722,2020,88875.0
73724,2020,60909.0
73726,2020,55417.0
73728,2020,62260.0
73729,2020,55435.0
73730,2020,41136.0
73731,2020,52321.0
73733,2020,69750.0
73734,2020,45000.0
73735,2020,82054.0
73736,2020,113125.0
73737,2020,55000.0
73738,2020,55156.0
73739,2020,77000.0
73741,2020,62750.0
73742,2020,52500.0
73743,2020,70625.0
73744,2020,
73747,2020,
73749,2020,59500.0
73750,2020,68182.0
73753,2020,82250.0
73754,2020,57679.0
73755,2020,35921.0
73756,2020,86071.0
73757,2020,130455.0
73758,2020,50625.0
73759,2020,46250.0
73760,2020,67604.0
73761,2020,63750.0
73762,2020,70833.0
73763,2020,50853.0
73764,2020,
73766,2020,60298.0
73768,2020,52386.0
73771,2020,40357.0
73772,2020,45729.0
73773,2020,70015.0
73801,2020,53947.0
73832,2020,50667.0
73834,2020,49022.0
73835,2020,35893.0
73838,2020,62083.0
73840,2020,55500.0
73841,2020,51136.0
73842,2020,49643.0
73843,2020,48077.0
73844,2020,44671.0
73848,2020,43676.0
73851,2020,
73852,2020,62857.0
73853,2020,79583.0
73855,2020,
73857,2020,75547.0
73858,2020,47240.0
73859,2020,46131.0
73860,2020,53971.0
73901,2020,60577.0
73931,2020,38807.0
73932,2020,53646.0
73933,2020,44875.0
73937,2020,44000.0
73938,2020,58864.0
73939,2020,53167.0
73942,2020,51344.0
73944,2020,45714.0
73945,2020,48299.0
73946,2020,30417.0
73947,2020,85000.0
73949,2020,52173.0
73950,2020,63000.0
73951,2020,34671.0
74001,2020,48750.0
74002,2020,55341.0
74003,2020,42097.0
74006,2020,65143.0
74008,2020,80208.0
74010,2020,44003.0
74011,2020,82572.0
74012,2020,69416.0
74014,2020,83623.0
74015,2020,56801.0
74016,2020,51607.0
74017,2020,55885.0
74019,2020,70836.0
74020,2020,52563.0
74021,2020,75276.0
74022,2020,40150.0
74023,2020,47654.0
74026,2020,40833.0
74027,2020,44688.0
74028,2020,36458.0
74029,2020,48718.0
74030,2020,30650.0
74032,2020,53750.0
74033,2020,66628.0
74034,2020,26875.0
74035,2020,42153.0
74036,2020,58894.0
74037,2020,81865.0
74038,2020,55329.0
74039,2020,56964.0
74041,2020,68478.0
74042,2020,32396.0
74044,2020,56191.0
74045,2020,61250.0
74046,2020,55625.0
74047,2020,68646.0
74048,2020,38340.0
74050,2020,35885.0
74051,2020,52426.0
74052,2020,31923.0
74053,2020,80714.0
74054,2020,46875.0
74055,2020,74930.0
74056,2020,37396.0
74058,2020,42326.0
74059,2020,50952.0
74060,2020,40536.0
74061,2020,55636.0
74062,2020,55337.0
74063,2020,59548.0
74066,2020,58744.0
74070,2020,56250.0
74071,2020,26250.0
74072,2020,48438.0
74073,2020,62875.0
74074,2020,47161.0
74075,2020,36461.0
74079,2020,52292.0
74080,2020,77800.0
74081,2020,50781.0
74082,2020,61563.0
74083,2020,70333.0
74084,2020,40147.0
74085,2020,30184.0
74103,2020,67625.0
74104,2020,45716.0
74105,2020,57072.0
74106,2020,30761.0
